mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.012,0.021,6298.0,1827.0,1.0
0.012,0.02,6647.0,1855.0,1.0
0.013,0.018,5103.0,2221.0,1.0
0.013,0.02,5676.0,1908.0,1.0
0.013,0.019,5487.0,2219.0,1.0
0.012,0.021,6332.0,2032.0,1.0
0.013,0.017,4816.0,2252.0,1.0
0.012,0.022,6470.0,2100.0,1.0
0.013,0.014,5295.0,2334.0,1.0
0.013,0.019,5575.0,2210.0,1.0
0.012,0.021,6637.0,1918.0,1.0
0.013,0.02,5113.0,1913.0,1.0
0.014,0.017,4219.0,2464.0,1.0
0.013,0.022,5907.0,1718.0,1.0
0.014,0.021,5032.0,2281.0,1.0
0.012,0.017,5680.0,2354.0,1.0
0.011,0.021,7872.0,2057.0,1.01
0.012,0.024,5923.0,1969.0,1.0
0.015,0.024,5027.0,1714.0,1.0
0.014,0.02,4721.0,1958.0,1.0
0.014,0.02,5505.0,2226.0,1.0
0.013,0.019,5656.0,2184.0,1.0
0.013,0.014,4771.0,2455.0,1.0
0.014,0.023,5232.0,1740.0,1.0
0.012,0.017,6323.0,2304.0,1.0
0.012,0.022,6695.0,1698.0,1.0
0.013,0.02,6031.0,2242.0,1.0
0.013,0.02,5747.0,2279.0,1.0
0.013,0.023,6007.0,2224.0,1.0
0.013,0.021,5981.0,2268.0,1.0
0.012,0.019,6926.0,2272.0,1.0
0.014,0.021,5230.0,2069.0,1.01
0.011,0.017,6434.0,2604.0,1.0
0.013,0.022,5352.0,1898.0,1.0
0.014,0.021,5238.0,2266.0,1.0
0.013,0.022,6342.0,2241.0,1.0
0.014,0.021,5187.0,2075.0,1.0
0.012,0.025,6707.0,1912.0,1.0
0.013,0.021,5455.0,2162.0,1.0
0.013,0.02,6271.0,2200.0,1.0
0.013,0.018,5138.0,2184.0,1.0
0.012,0.02,6011.0,1807.0,1.0
0.012,0.02,6562.0,2283.0,1.0
0.013,0.02,5776.0,2186.0,1.0
0.015,0.02,4177.0,1981.0,1.0
0.012,0.019,6317.0,2217.0,1.0
0.013,0.015,5617.0,1673.0,1.0
0.014,0.022,5094.0,1875.0,1.0
0.013,0.025,6023.0,1955.0,1.01
0.012,0.02,5873.0,2093.0,1.0
0.013,0.021,5710.0,2081.0,1.0
0.013,0.017,5511.0,2186.0,1.0
0.012,0.021,6702.0,1927.0,1.0
0.013,0.019,5768.0,2178.0,1.01
0.012,0.019,6062.0,2195.0,1.0
0.013,0.023,7198.0,1635.0,1.0
0.012,0.02,6036.0,2099.0,1.0
0.013,0.02,5648.0,2062.0,1.0
0.015,0.022,4079.0,1787.0,1.0
0.014,0.021,4896.0,1928.0,1.0
0.013,0.018,5743.0,2220.0,1.0
0.011,0.019,6799.0,2043.0,1.0
0.014,0.02,4677.0,1970.0,1.0
0.013,0.02,5394.0,1933.0,1.0
0.013,0.021,5595.0,1860.0,1.0
0.014,0.021,4683.0,2068.0,1.0
0.014,0.02,5163.0,1867.0,1.0
0.013,0.022,5487.0,1988.0,1.0
0.013,0.018,5388.0,2331.0,1.0
0.012,0.014,5521.0,2273.0,1.0
0.013,0.018,5775.0,2482.0,1.0
0.013,0.024,5804.0,2015.0,1.01
0.012,0.017,6606.0,1920.0,1.0
0.013,0.019,5074.0,1989.0,1.0
0.013,0.02,6262.0,2214.0,1.0
0.013,0.017,5131.0,2511.0,1.0
0.012,0.02,6376.0,2345.0,1.0
0.013,0.019,5682.0,2304.0,1.0
0.012,0.02,6287.0,2140.0,1.0
0.012,0.02,7156.0,2209.0,1.0
0.013,0.016,5302.0,2458.0,1.0
0.012,0.016,5432.0,1929.0,1.0
0.012,0.02,6088.0,2172.0,1.0
0.015,0.018,4179.0,2289.0,1.0
0.013,0.016,5842.0,2220.0,1.0
0.014,0.019,4674.0,2157.0,1.0
0.011,0.019,6660.0,2301.0,1.0
0.013,0.018,5608.0,2295.0,1.0
0.013,0.021,5814.0,1931.0,1.0
0.014,0.021,5302.0,2175.0,1.0
0.013,0.019,5903.0,2495.0,1.0
0.012,0.012,5626.0,2396.0,1.0
0.012,0.018,5885.0,2161.0,1.0
0.013,0.021,5877.0,2202.0,1.0
0.013,0.024,5985.0,1951.0,1.0
0.012,0.019,6101.0,2096.0,1.0
0.013,0.021,6421.0,2122.0,1.0
0.013,0.018,5808.0,2166.0,1.01
0.012,0.018,5651.0,2270.0,1.0
0.012,0.021,6823.0,1694.0,1.0
0.014,0.02,5401.0,2043.0,1.0
0.012,0.016,5441.0,2153.0,1.0
0.013,0.024,6416.0,1692.0,1.0
0.014,0.02,5094.0,2178.0,1.0
0.014,0.022,5408.0,2204.0,1.0
0.013,0.022,5716.0,1925.0,1.0
0.011,0.015,5976.0,2388.0,1.0
0.011,0.019,6150.0,2090.0,1.0
0.013,0.019,5544.0,2647.0,1.0
0.012,0.02,6042.0,2164.0,1.0
0.012,0.02,5968.0,2079.0,1.0
0.014,0.021,5122.0,1815.0,1.0
0.012,0.021,6809.0,1985.0,1.0
0.014,0.02,5062.0,2074.0,1.0
0.012,0.026,6978.0,2014.0,1.0
0.014,0.019,4841.0,2030.0,1.0
0.014,0.021,5201.0,1949.0,1.0
0.013,0.022,5724.0,2012.0,1.0
0.012,0.019,5952.0,2174.0,1.0
0.012,0.02,6399.0,2082.0,1.0
0.013,0.024,5484.0,1853.0,1.0
0.012,0.02,6726.0,2192.0,1.0
0.013,0.02,5241.0,2204.0,1.0
0.012,0.02,6066.0,2057.0,1.0
0.012,0.018,6446.0,2245.0,1.0
0.013,0.023,5574.0,1867.0,1.0
0.013,0.019,6178.0,2252.0,1.0
0.012,0.02,6664.0,2270.0,1.0
0.013,0.019,5429.0,2313.0,1.0
0.013,0.018,5634.0,2160.0,1.0
0.015,0.02,4485.0,2104.0,1.0
0.014,0.023,5693.0,2271.0,1.0
0.013,0.02,5455.0,2225.0,1.0
0.012,0.019,6212.0,2143.0,1.0
0.013,0.02,6023.0,1977.0,1.0
0.012,0.021,7402.0,1871.0,1.0
0.012,0.021,7347.0,2056.0,1.0
0.013,0.015,5027.0,2261.0,1.0
0.013,0.021,5806.0,2074.0,1.0
0.013,0.02,6307.0,2195.0,1.0
0.013,0.023,6214.0,1871.0,1.0
0.013,0.021,6001.0,2165.0,1.0
0.014,0.021,5427.0,2251.0,1.0
0.013,0.024,5812.0,1880.0,1.01
0.013,0.02,5883.0,2111.0,1.0
0.011,0.024,7576.0,1824.0,1.01
0.013,0.019,5072.0,1868.0,1.0
0.013,0.022,5479.0,2002.0,1.01
0.013,0.02,5844.0,2217.0,1.0
0.015,0.02,4221.0,2165.0,1.0
0.012,0.018,6557.0,2243.0,1.0
0.013,0.023,5382.0,1851.0,1.0
0.013,0.02,5833.0,2234.0,1.0
0.013,0.02,6189.0,1930.0,1.0
0.014,0.021,5456.0,2260.0,1.0
0.012,0.02,6523.0,2091.0,1.0
0.012,0.02,6283.0,2216.0,1.0
0.013,0.018,5412.0,2240.0,1.0
0.013,0.02,5385.0,2215.0,1.0
0.014,0.019,4637.0,2230.0,1.0
0.013,0.019,5455.0,2186.0,1.0
0.012,0.017,5290.0,2194.0,1.0
0.014,0.019,5208.0,2173.0,1.0
0.012,0.018,5365.0,2216.0,1.0
0.013,0.02,5293.0,2081.0,1.0
0.013,0.019,5894.0,2213.0,1.0
0.013,0.019,5881.0,2132.0,1.0
0.014,0.022,5216.0,1778.0,1.0
0.012,0.017,5995.0,2382.0,1.0
0.014,0.018,4855.0,1967.0,1.0
0.013,0.019,5160.0,2465.0,1.0
0.013,0.02,5928.0,1916.0,1.0
0.013,0.022,6275.0,1892.0,1.0
0.012,0.02,6021.0,1949.0,1.0
0.013,0.017,5236.0,1999.0,1.0
0.012,0.019,5996.0,2468.0,1.0
0.013,0.02,5630.0,2232.0,1.0
0.014,0.019,4775.0,2227.0,1.0
0.012,0.022,7067.0,2147.0,1.0
0.011,0.022,6866.0,1921.0,1.0
0.014,0.024,5107.0,1823.0,1.0
0.014,0.023,5020.0,1941.0,1.0
0.012,0.022,6587.0,2033.0,1.0
0.014,0.019,4769.0,2146.0,1.0
0.013,0.021,6082.0,2088.0,1.0
0.013,0.022,5420.0,1832.0,1.0
0.013,0.02,6175.0,2030.0,1.0
0.014,0.022,5196.0,1688.0,1.0
0.013,0.021,5372.0,2012.0,1.0
0.012,0.014,6372.0,2297.0,1.0
0.013,0.02,6151.0,2354.0,1.0
0.013,0.02,5836.0,2182.0,1.0
0.012,0.024,6979.0,1925.0,1.0
0.013,0.021,5947.0,2271.0,1.0
0.011,0.015,6093.0,2370.0,1.0
0.012,0.019,6590.0,2456.0,1.0
0.014,0.021,5183.0,2002.0,1.0
0.014,0.023,5487.0,1746.0,1.0
0.012,0.021,6594.0,2265.0,1.0
0.013,0.02,5439.0,2160.0,1.0
0.013,0.023,6718.0,1637.0,1.01
0.013,0.022,4996.0,1875.0,1.0
0.014,0.021,5449.0,2060.0,1.0
0.013,0.022,6303.0,1790.0,1.0
0.012,0.021,6253.0,2025.0,1.01
0.013,0.021,5732.0,1882.0,1.0
0.012,0.018,6246.0,2460.0,1.0
0.011,0.012,6287.0,2056.0,1.0
0.013,0.021,5921.0,1822.0,1.0
0.013,0.021,5816.0,2116.0,1.0
0.013,0.02,5310.0,1835.0,1.0
0.013,0.02,5910.0,2151.0,1.0
0.013,0.018,5846.0,1994.0,1.0
0.013,0.019,5561.0,1833.0,1.0
0.012,0.02,6871.0,1999.0,1.0
0.013,0.024,5763.0,1765.0,1.01
0.014,0.015,4611.0,2282.0,1.0
0.014,0.024,4933.0,1839.0,1.0
0.013,0.02,5945.0,1812.0,1.0
0.013,0.019,5898.0,2062.0,1.0
0.013,0.018,5294.0,2090.0,1.0
0.013,0.017,5279.0,2240.0,1.0
0.013,0.022,5557.0,1831.0,1.0
0.012,0.017,5549.0,2136.0,1.0
0.013,0.021,6263.0,2198.0,1.0
0.013,0.019,5434.0,2223.0,1.0
0.012,0.028,6418.0,1912.0,1.0
0.013,0.019,5337.0,2158.0,1.0
0.014,0.02,4935.0,2448.0,1.01
0.012,0.019,6735.0,2087.0,1.0
0.013,0.02,5383.0,1965.0,1.0
0.012,0.018,5544.0,2099.0,1.0
0.013,0.02,5115.0,2110.0,1.0
0.012,0.014,6002.0,2498.0,1.0
0.012,0.024,5666.0,1964.0,1.0
0.014,0.018,4730.0,1839.0,1.0
0.011,0.022,7988.0,2288.0,1.0
0.013,0.02,5985.0,2074.0,1.0
0.013,0.018,5995.0,2352.0,1.0
0.013,0.02,5514.0,2083.0,1.0
0.014,0.023,5358.0,1836.0,1.0
0.013,0.015,5333.0,2417.0,1.0
0.013,0.023,6357.0,1680.0,1.0
0.013,0.018,5147.0,2262.0,1.0
0.012,0.021,7115.0,1970.0,1.0
0.012,0.019,6035.0,2166.0,1.0
0.011,0.02,7945.0,2181.0,1.0
0.013,0.019,5537.0,2263.0,1.0
0.013,0.021,5831.0,2216.0,1.0
0.013,0.018,6005.0,2064.0,1.0
0.013,0.016,5808.0,2082.0,1.0
0.013,0.025,5850.0,1955.0,1.0
0.013,0.02,6200.0,1965.0,1.0
0.014,0.023,5812.0,1818.0,1.0
0.013,0.023,6621.0,1839.0,1.0
0.014,0.022,4843.0,1921.0,1.0
0.013,0.019,5269.0,2123.0,1.0
0.012,0.019,5962.0,2084.0,1.0
0.012,0.02,6062.0,2228.0,1.0
0.013,0.017,5347.0,2012.0,1.0
0.013,0.017,5447.0,2104.0,1.0
0.012,0.02,6618.0,2295.0,1.0
0.013,0.022,5869.0,1757.0,1.0
0.014,0.019,4989.0,2123.0,1.0
0.012,0.021,6421.0,1990.0,1.0
0.013,0.019,5515.0,2224.0,1.0
0.013,0.017,5118.0,2147.0,1.0
0.014,0.024,5540.0,2011.0,1.0
0.011,0.02,8612.0,2307.0,1.0
0.013,0.02,5661.0,2184.0,1.0
0.013,0.019,5592.0,2426.0,1.0
0.012,0.021,6459.0,1857.0,1.0
0.015,0.017,4146.0,1977.0,1.0
0.013,0.02,5387.0,1996.0,1.0
0.016,0.02,3969.0,1948.0,1.0
0.013,0.019,5014.0,2141.0,1.0
0.012,0.013,5499.0,2417.0,1.0
0.014,0.02,5003.0,2150.0,1.0
0.013,0.016,4826.0,2185.0,1.0
0.013,0.018,5425.0,2374.0,1.0
0.012,0.018,6007.0,2248.0,1.0
0.013,0.016,5252.0,2095.0,1.0
0.012,0.022,6279.0,1852.0,1.0
0.014,0.022,4798.0,1800.0,1.01
0.014,0.023,5476.0,1857.0,1.0
0.014,0.02,4574.0,2247.0,1.0
0.012,0.016,4656.0,2383.0,1.0
0.012,0.02,6305.0,1768.0,1.01
0.012,0.024,6947.0,1916.0,1.0
0.013,0.018,5575.0,2235.0,1.0
0.013,0.019,5964.0,2030.0,1.0
0.014,0.02,4937.0,1805.0,1.0
0.014,0.02,5332.0,2176.0,1.0
0.012,0.022,6641.0,2284.0,1.0
0.013,0.02,6352.0,2210.0,1.0
0.014,0.02,5299.0,2107.0,1.0
0.013,0.019,5333.0,2251.0,1.0
0.013,0.018,5341.0,2247.0,1.0
0.013,0.018,5475.0,2093.0,1.0
0.013,0.017,5749.0,2055.0,1.0
0.014,0.023,5324.0,2090.0,1.0
0.014,0.02,5217.0,1990.0,1.0
0.012,0.02,6818.0,1787.0,1.01
0.014,0.019,4771.0,2324.0,1.0
0.015,0.02,4249.0,2139.0,1.0
0.012,0.018,6150.0,2527.0,1.0
0.013,0.021,5864.0,2156.0,1.0
0.012,0.02,6289.0,2235.0,1.0
0.014,0.021,5345.0,2193.0,1.0
0.013,0.022,5603.0,1827.0,1.0
0.013,0.022,5943.0,2052.0,1.0
0.013,0.017,5099.0,2451.0,1.0
0.013,0.016,6028.0,2148.0,1.0
0.014,0.023,5364.0,2073.0,1.0
0.014,0.021,5188.0,2087.0,1.0
0.013,0.019,5892.0,2070.0,1.0
0.013,0.021,5573.0,2040.0,1.0
0.013,0.022,5603.0,1889.0,1.0
0.013,0.02,5940.0,1973.0,1.0
0.013,0.021,5495.0,2129.0,1.0
0.014,0.022,5241.0,1683.0,1.0
0.013,0.021,5735.0,2043.0,1.0
0.013,0.021,5519.0,2248.0,1.0
0.012,0.02,6403.0,2167.0,1.01
0.013,0.019,5697.0,1992.0,1.0
0.013,0.021,5794.0,2013.0,1.0
0.013,0.021,6547.0,2370.0,1.0
0.014,0.019,4908.0,2197.0,1.0
0.013,0.023,5814.0,2022.0,1.0
0.014,0.021,4931.0,1971.0,1.0
0.014,0.021,5164.0,1736.0,1.0
0.013,0.017,5454.0,2145.0,1.0
0.013,0.02,5765.0,1948.0,1.0
0.013,0.02,4981.0,2097.0,1.0
0.011,0.019,6750.0,2077.0,1.0
0.012,0.019,6062.0,2202.0,1.0
0.014,0.019,5455.0,2279.0,1.0
0.013,0.02,5310.0,2300.0,1.0
0.014,0.022,5222.0,1774.0,1.01
0.013,0.021,6107.0,2176.0,1.0
0.012,0.014,5444.0,1966.0,1.0
0.014,0.019,5043.0,1810.0,1.0
0.013,0.021,5864.0,2140.0,1.0
0.013,0.022,5949.0,1509.0,1.0
0.012,0.021,6722.0,2153.0,1.0
0.013,0.021,5620.0,2318.0,1.0
0.013,0.02,5461.0,2152.0,1.0
0.012,0.018,6090.0,2031.0,1.0
0.013,0.019,5591.0,2212.0,1.0
0.014,0.023,5567.0,1985.0,1.0
0.013,0.02,5888.0,2005.0,1.0
0.013,0.019,6087.0,2206.0,1.0
0.013,0.018,5321.0,2300.0,1.0
0.012,0.02,6647.0,2191.0,1.0
0.013,0.019,5505.0,2379.0,1.0
0.013,0.022,5546.0,1788.0,1.0
0.014,0.021,5258.0,2018.0,1.0
0.012,0.019,6243.0,2192.0,1.0
0.014,0.021,4988.0,2150.0,1.0
0.014,0.02,5261.0,2276.0,1.0
0.013,0.017,5232.0,1633.0,1.0
0.012,0.02,6674.0,2088.0,1.0
0.014,0.019,4839.0,2093.0,1.0
0.014,0.019,4872.0,2178.0,1.0
0.013,0.017,5650.0,2167.0,1.0
0.013,0.02,5224.0,1944.0,1.0
0.011,0.014,6869.0,2536.0,1.0
0.014,0.021,5149.0,2125.0,1.0
0.013,0.02,5302.0,2140.0,1.0
0.013,0.021,5542.0,1960.0,1.0
0.013,0.022,5881.0,2098.0,1.0
0.013,0.023,5903.0,1802.0,1.0
0.013,0.023,5861.0,2062.0,1.0
0.014,0.017,4645.0,2020.0,1.0
0.014,0.02,4913.0,2252.0,1.01
0.014,0.02,5323.0,1953.0,1.0
0.011,0.021,7957.0,2132.0,1.0
0.012,0.019,6111.0,1938.0,1.0
0.012,0.015,6371.0,2291.0,1.0
0.012,0.023,6432.0,1897.0,1.0
0.013,0.015,4790.0,1938.0,1.0
0.013,0.017,5204.0,2172.0,1.0
0.012,0.018,6300.0,1892.0,1.0
0.013,0.02,5430.0,2270.0,1.0
0.013,0.018,5758.0,2279.0,1.0
0.013,0.018,6019.0,2270.0,1.0
0.013,0.021,5797.0,1904.0,1.01
0.011,0.022,7107.0,2108.0,1.0
0.013,0.02,5314.0,1974.0,1.0
0.012,0.019,6699.0,2420.0,1.0
0.013,0.021,5885.0,2040.0,1.0
0.013,0.018,5741.0,2070.0,1.0
0.014,0.02,4912.0,2059.0,1.0
0.013,0.02,5721.0,2004.0,1.0
0.013,0.021,5431.0,2082.0,1.0
0.012,0.018,5884.0,2310.0,1.0
0.013,0.02,5729.0,2022.0,1.0
0.012,0.022,6936.0,1768.0,1.0
0.013,0.02,6012.0,2049.0,1.0
0.012,0.015,4549.0,2176.0,1.0
0.013,0.02,5446.0,2027.0,1.0
0.013,0.019,5438.0,2409.0,1.0
0.017,0.02,3416.0,1922.0,1.0
0.015,0.021,4597.0,2120.0,1.0
0.015,0.019,4121.0,2103.0,1.0
0.013,0.022,6031.0,1805.0,1.0
0.014,0.018,4913.0,2069.0,1.01
0.013,0.017,5132.0,1911.0,1.0
0.014,0.023,5438.0,1937.0,1.0
0.013,0.021,5847.0,1958.0,1.0
0.012,0.019,6305.0,2279.0,1.01
0.013,0.018,5515.0,2353.0,1.0
0.014,0.019,4666.0,2046.0,1.0
0.014,0.019,5292.0,2054.0,1.0
0.012,0.021,6640.0,2060.0,1.0
0.013,0.019,5143.0,1968.0,1.0
0.013,0.022,5798.0,1606.0,1.0
0.013,0.022,6040.0,1755.0,1.0
0.014,0.02,4938.0,2242.0,1.0
0.014,0.019,4646.0,2111.0,1.0
0.013,0.019,5826.0,2147.0,1.0
0.013,0.019,5555.0,1951.0,1.0
0.012,0.015,5666.0,2320.0,1.0
0.012,0.02,6398.0,2119.0,1.0
0.013,0.02,5591.0,2325.0,1.0
0.013,0.02,6006.0,2278.0,1.0
0.014,0.02,4865.0,2166.0,1.0
0.014,0.019,4807.0,1964.0,1.0
0.012,0.018,5636.0,2230.0,1.01
0.012,0.013,5110.0,2289.0,1.0
0.014,0.021,5163.0,1981.0,1.0
0.013,0.023,6037.0,1900.0,1.0
0.014,0.022,5112.0,2209.0,1.0
0.013,0.019,5381.0,2079.0,1.0
0.013,0.024,5621.0,1896.0,1.0
0.013,0.019,5808.0,1853.0,1.0
0.013,0.019,5347.0,2044.0,1.0
0.013,0.021,5707.0,2083.0,1.0
0.013,0.019,5526.0,2343.0,1.0
0.012,0.02,6831.0,1775.0,1.0
0.013,0.02,5160.0,2086.0,1.0
0.014,0.022,5231.0,2028.0,1.0
0.013,0.02,5444.0,2266.0,1.0
0.015,0.02,4549.0,1934.0,1.0
0.012,0.019,5746.0,2368.0,1.0
0.012,0.02,7045.0,2251.0,1.0
0.014,0.02,5242.0,2578.0,1.0
0.012,0.02,5998.0,1971.0,1.0
0.013,0.02,5196.0,2308.0,1.0
0.013,0.021,5899.0,2021.0,1.0
0.014,0.022,5629.0,2142.0,1.0
0.014,0.018,4372.0,1685.0,1.0
0.014,0.021,5309.0,2252.0,1.0
0.012,0.021,7008.0,2244.0,1.0
0.014,0.02,5306.0,1974.0,1.0
0.012,0.02,5891.0,1998.0,1.0
0.012,0.02,6716.0,2082.0,1.0
0.014,0.019,5388.0,2179.0,1.0
0.014,0.02,5686.0,2233.0,1.0
0.013,0.023,5880.0,1894.0,1.0
0.012,0.018,5980.0,2227.0,1.0
0.013,0.022,6246.0,2086.0,1.01
0.013,0.02,5976.0,2166.0,1.0
0.013,0.02,5731.0,2151.0,1.0
0.013,0.021,5309.0,2317.0,1.0
0.013,0.022,5969.0,2062.0,1.01
0.013,0.02,6227.0,2212.0,1.0
0.013,0.021,5511.0,2006.0,1.0
0.014,0.02,5459.0,2153.0,1.0
0.011,0.019,7241.0,2072.0,1.0
0.012,0.022,6744.0,2060.0,1.0
0.013,0.021,5765.0,1756.0,1.0
0.013,0.018,5284.0,2273.0,1.0
0.013,0.021,6038.0,1896.0,1.0
0.014,0.019,5154.0,2139.0,1.0
0.014,0.019,5036.0,2126.0,1.0
0.012,0.02,7079.0,2076.0,1.0
0.013,0.017,6296.0,2029.0,1.0
0.013,0.018,5073.0,1929.0,1.0
0.012,0.021,7185.0,2089.0,1.01
0.012,0.016,5823.0,2637.0,1.0
0.013,0.024,6142.0,1714.0,1.0
0.012,0.02,6252.0,2105.0,1.0
0.014,0.022,5208.0,2255.0,1.0
0.014,0.02,4957.0,2173.0,1.0
0.013,0.023,5706.0,1791.0,1.01
0.014,0.02,5270.0,2212.0,1.0
0.012,0.021,6409.0,1808.0,1.0
0.013,0.019,5359.0,2253.0,1.0
0.014,0.017,4224.0,1941.0,1.0
0.012,0.02,6966.0,1865.0,1.0
0.013,0.023,6031.0,2100.0,1.0
0.014,0.02,4633.0,1989.0,1.0
0.015,0.024,4760.0,1944.0,1.0
0.014,0.021,4973.0,1825.0,1.0
0.014,0.014,4980.0,2077.0,1.0
0.013,0.018,5095.0,2125.0,1.0
0.013,0.018,5007.0,2429.0,1.0
0.012,0.02,5980.0,2208.0,1.0
0.013,0.018,5498.0,2028.0,1.01
0.012,0.02,6403.0,2032.0,1.0
0.012,0.016,4032.0,2324.0,1.0
0.014,0.02,4674.0,1905.0,1.0
0.014,0.024,5052.0,2086.0,1.0
0.012,0.018,5591.0,2364.0,1.0
0.013,0.021,5647.0,1832.0,1.0
0.013,0.021,6040.0,1969.0,1.0
0.013,0.021,6177.0,2139.0,1.0
0.013,0.02,5446.0,2069.0,1.01
0.013,0.019,5634.0,2144.0,1.0
0.013,0.022,5922.0,2132.0,1.0
0.014,0.025,5118.0,1581.0,1.0
0.012,0.02,6754.0,2402.0,1.0
0.013,0.02,6065.0,2285.0,1.0
0.012,0.02,5913.0,1983.0,1.0
0.013,0.02,5828.0,2171.0,1.0
0.014,0.018,4979.0,2247.0,1.0
0.012,0.018,5507.0,2390.0,1.0
0.013,0.019,5476.0,2100.0,1.0
0.014,0.024,5349.0,2171.0,1.0
0.012,0.022,6190.0,1923.0,1.0
0.013,0.023,5566.0,1934.0,1.0
0.011,0.022,7697.0,2090.0,1.0
0.014,0.017,4191.0,2329.0,1.0
0.012,0.021,6324.0,2062.0,1.0
0.013,0.017,5539.0,2272.0,1.0
0.013,0.021,5783.0,2186.0,1.0
0.014,0.021,4908.0,1761.0,1.0
0.013,0.019,5231.0,2066.0,1.0
0.014,0.023,5125.0,1929.0,1.0
0.012,0.018,5925.0,2121.0,1.0
0.013,0.021,5879.0,2123.0,1.0
0.013,0.019,5403.0,1987.0,1.0
0.012,0.019,6283.0,2340.0,1.0
0.012,0.02,6660.0,2191.0,1.0
0.013,0.021,5790.0,1877.0,1.0
0.012,0.022,6883.0,1900.0,1.0
0.012,0.016,5751.0,2382.0,1.0
0.012,0.02,6499.0,2244.0,1.0
0.013,0.016,5350.0,2162.0,1.0
0.012,0.014,5526.0,2263.0,1.0
0.01,0.011,5534.0,2482.0,1.0
0.014,0.02,5369.0,2118.0,1.0
0.012,0.023,6407.0,1898.0,1.0
0.014,0.019,5392.0,2203.0,1.0
0.011,0.015,5848.0,2489.0,1.0
0.014,0.02,4651.0,2143.0,1.0
0.013,0.023,5874.0,2044.0,1.0
0.011,0.02,6904.0,2206.0,1.0
0.013,0.015,5199.0,2003.0,1.0
0.012,0.021,7474.0,2184.0,1.0
0.012,0.023,7201.0,1794.0,1.0
0.013,0.015,5569.0,2273.0,1.0
0.013,0.021,5474.0,2227.0,1.0
0.012,0.02,5887.0,2284.0,1.0
0.013,0.022,6601.0,2096.0,1.0
0.014,0.022,5060.0,1736.0,1.0
0.013,0.018,5545.0,2174.0,1.0
0.013,0.022,5914.0,1984.0,1.0
0.013,0.023,5774.0,1643.0,1.0
0.013,0.021,6024.0,2248.0,1.0
0.012,0.016,4632.0,2077.0,1.0
0.012,0.019,5827.0,2092.0,1.0
0.014,0.02,5212.0,2079.0,1.0
0.012,0.018,6845.0,2251.0,1.0
0.012,0.017,6319.0,2302.0,1.01
0.014,0.021,5223.0,1957.0,1.0
0.015,0.023,4567.0,2049.0,1.0
0.014,0.021,5112.0,1807.0,1.0
0.012,0.015,5879.0,2182.0,1.0
0.013,0.021,6150.0,1911.0,1.0
0.013,0.021,6063.0,2126.0,1.0
0.014,0.02,5029.0,1844.0,1.0
0.014,0.02,5230.0,2161.0,1.0
0.012,0.023,6082.0,2004.0,1.0
0.012,0.02,6358.0,1999.0,1.0
0.013,0.021,5815.0,2171.0,1.0
0.013,0.018,4476.0,2085.0,1.0
0.012,0.024,6464.0,1870.0,1.0
0.013,0.021,6288.0,2012.0,1.0
0.014,0.022,5224.0,1833.0,1.0
0.013,0.02,5794.0,2182.0,1.0
0.014,0.021,5284.0,1921.0,1.01
0.013,0.021,5408.0,1818.0,1.0
0.012,0.018,5843.0,2142.0,1.0
0.014,0.02,4857.0,1948.0,1.0
0.014,0.02,5120.0,2178.0,1.01
0.011,0.018,6395.0,2185.0,1.0
0.014,0.022,5202.0,1587.0,1.0
0.015,0.021,4821.0,2104.0,1.0
0.012,0.02,7347.0,2097.0,1.0
0.013,0.02,5213.0,1987.0,1.0
0.013,0.022,6212.0,2119.0,1.0
0.013,0.021,6156.0,1773.0,1.0
0.014,0.022,5388.0,2325.0,1.0
0.012,0.019,6514.0,2107.0,1.0
0.013,0.022,6150.0,1926.0,1.0
0.012,0.016,5688.0,1952.0,1.0
0.015,0.019,4639.0,2032.0,1.0
0.014,0.021,4866.0,2081.0,1.0
0.013,0.021,6052.0,2237.0,1.0
0.014,0.02,4931.0,2148.0,1.0
0.013,0.019,5740.0,2471.0,1.0
0.013,0.021,5747.0,1783.0,1.0
0.014,0.019,4407.0,1965.0,1.0
0.014,0.019,5086.0,1831.0,1.0
0.013,0.02,6337.0,2132.0,1.0
0.014,0.022,5058.0,2072.0,1.0
0.014,0.021,5171.0,1893.0,1.0
0.014,0.024,5765.0,1885.0,1.0
0.015,0.022,4834.0,2170.0,1.0
0.012,0.019,5956.0,2225.0,1.0
0.014,0.023,5024.0,1769.0,1.01
0.014,0.021,5117.0,2234.0,1.0
0.014,0.024,5270.0,2067.0,1.0
0.013,0.019,5119.0,2006.0,1.0
0.012,0.018,6223.0,2288.0,1.0
0.014,0.021,4627.0,2065.0,1.0
0.014,0.021,5498.0,2264.0,1.0
0.013,0.017,4921.0,2374.0,1.0
0.012,0.019,6412.0,2004.0,1.0
0.013,0.021,6045.0,1997.0,1.0
0.013,0.02,6248.0,2279.0,1.0
0.012,0.018,5608.0,2397.0,1.0
0.013,0.02,5553.0,2065.0,1.0
0.012,0.018,5938.0,2118.0,1.0
0.012,0.017,5861.0,2157.0,1.01
0.013,0.019,5860.0,2111.0,1.0
0.014,0.019,5010.0,2303.0,1.0
0.011,0.021,6961.0,1778.0,1.0
0.012,0.019,6370.0,2203.0,1.0
0.014,0.021,5166.0,2213.0,1.0
0.013,0.018,5350.0,2331.0,1.0
0.013,0.017,5773.0,1983.0,1.0
