id,Longitude,Latitude,x,y
90,13.305055971506244,42.324488073574784,4594.2550000261135,2141.504999361552
91,13.348494927421967,42.37873799107943,4597.595000026366,2147.664999364151
92,13.362193009531484,42.326757960804,4598.965000026561,2141.9649993616763
93,13.509438664084444,42.35663712833821,4610.985000027671,2145.824999363142
94,13.493236598372636,42.39055608890892,4609.4850000274855,2149.5149993647533
95,13.43010199104372,42.30331793765766,4604.685000027138,2139.624999360573
96,13.458220602073444,42.397004499177655,4606.565000027198,2150.0949993650534
97,13.397002000000004,42.350965188480735,4601.727992267286,2144.771902582946
98,13.372693596590498,42.36301749200086,4599.665000026583,2146.014999363408
99,13.422150166686752,42.308198531597576,4604.005000027066,2140.1349993608046
100,13.234576229454914,42.41182780057623,4588.045000025416,2150.9149993656947
101,13.410759937980066,42.32078830117022,4603.005000026954,2141.4849993614043
102,13.3969967829714,42.34936623355908,4601.735000026798,2144.5949993627682
103,13.30742020411551,42.35216130106717,4594.325000026086,2144.5749993628738
104,13.323192518823207,42.326332847418215,4595.745000026254,2141.7749993616444
105,13.468331833816784,42.36212626995249,4607.565000027338,2146.2749993633943
106,13.324826437914812,42.35158928259264,4595.765000026224,2144.574999362853
107,13.398552900000002,42.34791358847801,4601.870262946386,2144.4400981815224
108,13.29641525377988,42.37457675832806,4593.315000025964,2147.01499936394
109,13.402068253674342,42.35769257195336,4602.115,2145.535
110,13.282353677182924,42.37440226021207,4592.155000025852,2146.944999363927
111,13.45424064812716,42.36776219259103,4606.375000027217,2146.844999363659
112,13.34706411336388,42.41403761172999,4597.315000026296,2151.5649993658335
113,13.475556423156274,42.3571770094732,4608.1850000274035,2145.7549993631606
114,13.303009219628253,42.32247604841043,4594.0950000261,2141.2749993614575
115,13.507117662042996,42.416651259269976,4610.505000027549,2152.454999366002
116,13.3959777,42.3414830884724,4601.687505795729,2143.7191377808053
117,13.345742753122316,42.36626475893636,4597.4250000263655,2146.274999363556
118,13.475630487817604,42.35636087277876,4608.1950000274055,2145.664999363124
119,13.519516293209454,42.37780119428214,4611.715000027714,2148.204999364152
120,13.52010538861246,42.37958862184838,4611.755000027715,2148.404999364238
121,13.457180409024522,42.395774603702655,4606.485,2149.955
122,13.339509804292357,42.36963491272537,4596.895000026311,2146.624999363715
123,13.43073269848562,42.35699332140529,4604.485,2145.565
124,13.439910306443933,42.30343582034239,4605.495000027215,2139.674999360579
125,13.325974041018346,42.35263617751755,4595.855000026232,2144.6949993628964
126,13.39810725503138,42.35402941880111,4601.805000026799,2145.1149993629874
127,13.454033586919682,42.397961376885135,4606.215,2150.185
128,13.397917963827831,42.34852165325612,4601.815000026806,2144.504999362723
129,13.332467710833477,42.38686118517036,4596.235,2148.505
130,13.344909299999989,42.3829495885086,4597.279737788807,2148.1177774114385
131,13.423780978900623,42.35614466623827,4603.915,2145.445
132,13.228032606077218,42.40507754371205,4587.535000025376,2150.1449993653746
133,13.458882405403225,42.39797617505529,4606.615,2150.205
134,13.353266784905218,42.37740449345771,4597.995000026406,2147.534999364093
135,13.318665011496009,42.400241512853526,4595.035000026096,2149.9349993651695
136,13.396218800000009,42.3381524884695,4601.722907009673,2143.351592398091
137,13.47786065870129,42.353029681645246,4608.395000027429,2145.3049993629643
138,13.445548600000006,42.30784108844306,4605.940167618409,2140.183595215104
139,13.40292462545395,42.35784448847765,4602.185,2145.555
140,13.339812441663458,42.41879709497864,4596.69500002623,2152.0649993660563
141,13.235026289572057,42.411180692609726,4588.08500002542,2150.8449993656623
142,13.398420596043264,42.34669680451688,4601.8650000268135,2144.304999362639
143,13.39311984824085,42.35148538450715,4601.405000026763,2144.8149993628645
144,13.396036415926448,42.362415489158174,4601.595,2146.035
145,13.41322954053184,42.40079526174212,4602.835,2150.345
146,13.3953159,42.3536420942415,4601.576312429298,2145.0617571461853
147,13.367626209699008,42.3677063820009,4599.225000026535,2146.5149993636333
148,13.451694580418335,42.33810844236995,4606.305000027249,2143.5549993622426
149,13.236802468818317,42.4104007039914,4588.2350000254355,2150.7649993656287
150,13.505665706196025,42.416701670171605,4610.385000027536,2152.454999366008
151,13.392683022594126,42.354483120581484,4601.355000026755,2145.144999363009
152,13.339651377670291,42.41807931554363,4596.685000026231,2151.9849993660246
153,13.403102890137957,42.36100231240536,4602.185,2145.905
154,13.396834799999992,42.350627888480375,4601.715754579572,2144.733966193239
155,13.313111353232957,42.35215538960157,4594.795000026132,2144.5949993628733
156,13.344417816118064,42.36639906441352,4597.315000026355,2146.28499936356
157,13.473024496069105,42.35527541884968,4607.985000027387,2145.534999363068
158,13.395127890505666,42.3484347811134,4601.585000026785,2144.4849993627217
159,13.390486300000005,42.3471923942387,4601.207465054555,2144.3302949770837
160,13.49737969839592,42.39303414615247,4609.815000027513,2149.8049993648715
161,13.285178117837496,42.39509977825875,4592.295000025841,2149.244999364917
162,13.460976555449728,42.36481951441769,4606.9450000272755,2146.54499936352
163,13.400280899999997,42.35346489424143,4601.9871115479755,2145.0606490445416
164,13.406660347814498,42.355368153031534,4602.505000026864,2145.294999363051
165,13.39655397093776,42.35010430686705,4601.695000026793,2144.674999362798
166,13.340408293023568,42.41642729568473,4596.755000026239,2151.8049993659433
167,13.285272363910966,42.32793654106823,4592.605000025951,2141.8149993617144
168,13.3951819,42.35171508848134,4601.574207850334,2144.8480834413263
169,13.4641764,42.31898278845276,4607.426591522272,2141.486660785788
170,13.343822540519373,42.368768988550286,4597.255000026346,2146.5449993636776
171,13.39624150833044,42.3596063455531,4601.625,2145.725
172,13.493071376655898,42.32918096711847,4609.765000027591,2142.724999361826
173,13.506234001715706,42.41397009023422,4610.445000027546,2152.1549993658746
174,13.426146264106531,42.30824364396248,4604.3350000270975,2140.1549993608087
175,13.366930953837684,42.36610249882858,4599.175000026533,2146.334999363558
176,13.459520055934387,42.39641761529826,4606.6750000272095,2150.034999365024
177,13.284045321170709,42.34542223918821,4592.4250000259135,2143.744999362547
178,13.46313192484477,42.36438398634267,4607.125000027293,2146.5049993635016
179,13.50466095780246,42.416103777761535,4610.30500002753,2152.384999365974
180,13.402492199999996,42.34646868847683,4602.202304749958,2144.294944196265
181,13.474204667453792,42.35894112449072,4608.06500002739,2145.9449993632415
182,13.4760515714825,42.35526158633586,4608.235000027411,2145.5449993630673
183,13.310177618526785,42.349449507205215,4594.565000026112,2144.284999362744
184,13.431095340932574,42.35698099182172,4604.515,2145.565
185,13.338582000000008,42.38475599425509,4596.74924650711,2148.2944496585524
186,13.299016487615312,42.37783620275318,4593.515000025978,2147.3849993640915
187,13.396997341361086,42.36012327597165,4601.685,2145.785
188,13.346129998151795,42.41903993553774,4597.21500002628,2152.1149993660692
189,13.398453500000008,42.35435238848372,4601.832087028831,2145.15201780428
190,13.34380714490851,42.41432627608713,4597.04500002627,2151.5849993658467
191,13.46832073571004,42.355617998826304,4607.59500002735,2145.5549993630807
192,13.4015387,42.35281098848229,4602.094017935878,2144.9930005216916
193,13.392135178604455,42.36842232799922,4601.245,2146.685
194,13.341481095362374,42.36586358891645,4597.075000026332,2146.2149993635326
195,13.29502073597128,42.386734468967305,4593.145000025932,2148.3549993645206
196,13.344738717610596,42.41800135837393,4597.10500002627,2151.994999366019
197,13.479540380953017,42.32756940790512,4608.6550000274865,2142.494999361746
198,13.49192317275692,42.386714474539374,4609.395000027482,2149.084999364573
199,13.337710243143423,42.41805309395484,4596.525000026216,2151.974999366022
200,13.34519137625979,42.34323272176933,4597.4850000264,2143.7249993624587
201,13.521072052807815,42.37539656924943,4611.85500002773,2147.944999364044
202,13.297340747564302,42.313983644759766,4593.66500002607,2140.3149993610477
203,13.32374353051615,42.35171535062932,4595.6750000262155,2144.5849993628563
204,13.3963771,42.34398848847463,4601.708839784458,2143.9977822842134
205,13.404197395716684,42.36322527631484,4602.265,2146.155
206,13.3991471,42.34878458847879,4601.915277839216,2144.538666230561
207,13.472510966748862,42.36107857537697,4607.915000027373,2146.1749993633434
208,13.400795809741773,42.3523117226308,4602.035000026823,2144.9349993629016
209,13.493493608855044,42.39289750170172,4609.495000027483,2149.774999364866
210,13.459000813019555,42.36416407371348,4606.785000027261,2146.464999363488
211,13.338922075191675,42.41367439995896,4596.645000026233,2151.4949993658142
212,13.399141699999996,42.35264248848213,4601.896872965518,2144.9654246557316
213,13.469413193591746,42.36407784851768,4607.6450000273435,2146.4949993634837
214,13.52126150933881,42.37656514380767,4611.865000027729,2148.074999364098
215,13.339072234827684,42.41638108744342,4596.645000026228,2151.7949993659427
216,13.285253974106864,42.34538289324914,4592.525000025923,2143.744999362545
217,13.457515325250393,42.36783085520449,4606.645000027243,2146.864999363663
218,13.422159528961872,42.340380198048926,4603.855000027012,2143.6949993623466
219,13.476558666138043,42.3598544345813,4608.255000027407,2146.0549993632876
220,13.41703972240687,42.34190969221956,4603.4250000269685,2143.844999362413
221,13.395261799999998,42.35266888848221,4601.5763705806285,2144.953894886114
222,13.39633984671279,42.3549024798666,4601.655000026783,2145.2049993630308
223,13.234097073406536,42.41193353008188,4588.005000025412,2150.9249993656995
224,13.391287896762355,42.366281334329,4601.185000026724,2146.444999363567
225,13.391025788443578,42.36592856414362,4601.165000026723,2146.4049993635526
226,13.400295700000008,42.35336538848282,4601.988797009816,2145.049696412309
227,13.369090397121589,42.33538665206773,4599.495000026602,2142.9449993620924
228,13.298733619347992,42.39700791692555,4593.405000025945,2149.504999365006
229,13.39250945177991,42.349246018613336,4601.365000026763,2144.5649993627567
230,13.379658152881875,42.33168850875951,4600.385000026691,2142.574999361919
231,13.400861199999998,42.35428238848357,4602.031220992557,2145.1532475636463
232,13.470504054077368,42.35988204251456,4607.7550000273595,2146.0349993632863
233,13.393604338659454,42.35363858253255,4601.435000026764,2145.0549993629643
234,13.406388161559091,42.32482317116073,4602.625000026914,2141.9149993615933
235,13.396811799999991,42.344816688475305,4601.740887535859,2144.091020031698
236,13.408047203800193,42.34347941076439,4602.675000026895,2143.984999362488
237,13.348653875697396,42.36851841866681,4597.655000026384,2146.534999363668
238,13.346180775169188,42.41777281555464,4597.225000026283,2151.97499936601
239,13.494946059866122,42.38868899225919,4609.635000027501,2149.3149993646707
240,13.315818029888929,42.39915998836081,4594.8050000260755,2149.8049993651152
241,13.40061,42.34956998847951,4602.032425507676,2144.631003577573
242,13.390468419670446,42.35817335527276,4601.155000026732,2145.5449993631796
243,13.417194004987346,42.39803977753331,4603.175000026874,2150.0549993650866
244,13.235335944613665,42.4101765409006,4588.115000025424,2150.7349993656185
245,13.227684154422484,42.40535983619301,4587.505000025373,2150.174999365383
246,13.41777739621946,42.35065321231743,4603.445,2144.815
247,13.4027642,42.34796679423905,4602.21778617647,2144.461685474002
248,13.361983900000006,42.35892838848767,4598.799619340131,2145.523101367753
249,13.396882599999993,42.347555688477705,4601.733993394702,2144.394283530732
250,13.3955214,42.35235288848192,4601.599276340282,2144.919903746789
251,13.474124092832422,42.36174623866058,4608.045000027385,2146.2549993633806
252,13.389616452483056,42.368868525062176,4601.035,2146.725
253,13.397465099999996,42.34264729423675,4601.804933169993,2143.8534663515024
254,13.395254,42.34851798847856,4601.595027271953,2144.4946735688095
255,13.45619535864166,42.39761621805224,4606.395,2150.155
256,13.338636540988148,42.37355064980466,4596.8050000262965,2147.054999363903
257,13.338911187241951,42.415663305175016,4596.635000026229,2151.714999365909
258,13.281737014256528,42.39421741470387,4592.015000025815,2149.13499936487
259,13.282760813400833,42.397438091848194,4592.085000025818,2149.494999365024
260,13.396191900000003,42.35429168848363,4601.645624867031,2145.1368796654783
261,13.33698964814908,42.372249234853584,4596.675000026286,2146.90499936384
262,13.285979165193828,42.34535927874063,4592.585000025929,2143.744999362546
263,13.395568100000002,42.34536048847583,4601.635648001438,2144.1465463555196
264,13.347409713084852,42.36792694282671,4597.555000026375,2146.464999363635
265,13.477855454388202,42.35293946221931,4608.395000027429,2145.2949993629563
266,13.493811065559274,42.38583558261367,4609.555000027497,2148.9949993645296
267,13.356667000000009,42.32799128846066,4598.50281889192,2142.0810763147138
268,13.339272475976015,42.41998999344212,4596.645000026225,2152.1949993661137
269,13.341536631055522,42.41928239538308,4596.8350000262435,2152.124999366082
270,13.4169496,42.34656859423844,4603.395757497426,2144.360043817436
271,13.519085319283723,42.37872020558856,4611.675000027709,2148.304999364201
272,13.45482124077804,42.36521120918084,4606.435000027226,2146.564999363536
273,13.495803226996038,42.32827271482799,4609.995000027614,2142.634999361784
274,13.462515091460778,42.32200804162,4607.275000027361,2141.814999361475
275,13.38991233957754,42.35016272679787,4601.146276884664,2144.656754097092
276,13.366114870551105,42.36667208003011,4599.105000026525,2146.394999363583
277,13.401476999999996,42.35275738848222,4602.089172828686,2144.9868409541455
278,13.467273449262766,42.36478416786589,4607.465000027325,2146.564999363517
279,13.458651847589431,42.36652636280114,4606.745,2146.725
280,13.39951559685545,42.32315667317501,4602.065000026862,2141.704999361512
281,13.293724099893618,42.34971674419242,4593.205000025982,2144.254999362754
282,13.357349662506577,42.32890799199431,4598.555000026519,2142.1849993617775
283,13.505608027727368,42.41363024092479,4610.395000027542,2152.114999365854
284,13.465504228769031,42.32136297704666,4607.525000027386,2141.7549993614425
285,13.396185699999997,42.34955388847951,4601.667149054901,2144.612738235818
286,13.4090423,42.357809394243326,4602.69027933773,2145.573959655311
287,13.234198683181283,42.41156873770512,4588.015000025414,2150.8849993656845
288,13.454736294626246,42.338365922069066,4606.5550000272715,2143.594999362257
289,13.504745335132318,42.413388998484166,4610.325000027537,2152.0849993658467
290,13.292491084407004,42.34487581963047,4593.1250000259815,2143.714999362525
291,13.390180383061256,42.36812643185919,4601.085,2146.645
292,13.379237635666389,42.36523922240975,4600.1950000266315,2146.284999363514
293,13.396907399999996,42.35210428848164,4601.714881325116,2144.8975629409933
294,13.387954400000003,42.355222594242186,4600.961116725644,2145.2092288645094
295,13.456311140884116,42.39752186025017,4606.405,2150.145
296,13.291856814850984,42.348783368743234,4593.05500002597,2144.144999362708
297,13.389816900000008,42.35791638848677,4601.102399026129,2145.514150923339
298,13.453376035149166,42.33787010033001,4606.445000027262,2143.5349993622326
299,13.480602065374088,42.356460708764125,4608.6050000274445,2145.6949993631265
300,13.497244388105267,42.3865302715536,4609.835000027523,2149.0849993645666
301,13.234769744581165,42.41091775578729,4588.065000025418,2150.814999365656
302,13.393347352487629,42.35337603870067,4601.415000026762,2145.0249993629577
303,13.455747759520111,42.3982642935524,4606.355000027176,2150.224999365112
304,13.40701627738633,42.32308439019647,4602.685000026921,2141.724999361512
305,13.453012968186824,42.36536349731286,4606.285,2146.575
306,13.285479633216896,42.32729703798194,4592.625000025955,2141.7449993616788
307,13.36794803923111,42.35395579155648,4599.315,2144.995
308,13.421020721220769,42.33951484478814,4603.765000027004,2143.5949993623003
309,13.422856400000004,42.30804158844327,4604.064093923247,2140.12028982265
310,13.343912410406494,42.41622095075781,4597.045000026267,2151.794999365936
311,13.290814614333016,42.36074901292064,4592.915000025942,2145.464999363275
312,13.3813789849279,42.366704197999645,4600.365000026645,2146.454999363585
313,13.400496842645849,42.34915794241565,4602.025000026826,2144.5849993627567
314,13.39428793321493,42.35072293379663,4601.505000026774,2144.734999362828
315,13.39488125377711,42.35910973887945,4601.515000026764,2145.664999363227
316,13.343844699999998,42.38318868850885,4597.190774977579,2148.1403273133983
317,13.419474500000003,42.33764238846904,4603.646063551937,2143.3820649507984
318,13.389895313976464,42.360904457216414,4601.095,2145.845
319,13.416836000000002,42.330788588463136,4603.46020508326,2142.613993743077
320,13.4051945,42.36325268849142,4602.347192365436,2146.1617537692796
321,13.422681850475389,42.33891611720626,4603.905000027019,2143.534999362272
322,13.39156788593173,42.34972964955352,4601.2850000267545,2144.6149993627832
323,13.301552199999994,42.32530419422914,4593.961836793466,2141.582590613652
324,13.33407989453734,42.36782580349841,4596.455000026271,2146.404999363628
325,13.398489047892737,42.352208648887405,4601.845000026804,2144.9149993629017
326,13.401068092015214,42.35284492016143,4602.055000026824,2144.9949993629307
327,13.3909256,42.3651569884931,4601.16031258569,2146.319270329309
328,13.38070571182541,42.33309975219058,4600.4650000266965,2142.734999361986
329,13.377700000000004,42.36572608849357,4600.065803369531,2146.333165659102
330,13.393463599999992,42.357810588486686,4601.403988886571,2145.516005324677
331,13.294131310409496,42.3460877731676,4593.255000025993,2143.8549993625797
332,13.396450136551357,42.34396087326915,4601.715000026803,2143.9949993625078
333,13.494803108676733,42.39249059525278,4609.605000027494,2149.734999364849
334,13.39766700000001,42.34758318847775,4601.7986420992065,2144.400247369333
335,13.346276091828187,42.41948703714248,4597.225000026281,2152.164999366089
336,13.350630520463756,42.34088276818397,4597.945000026447,2143.4849993623448
337,13.40639899281516,42.363602959299705,4602.445000026848,2146.2049993634446
338,13.342793117602865,42.387333335983,4597.085000026307,2148.5949993645595
339,13.392199511123824,42.35449937564298,4601.3150000267515,2145.144999363005
340,13.433007099999994,42.346105788476486,4604.723976848092,2144.369145067247
341,13.31307664946476,42.35152378241432,4594.795000026132,2144.524999362842
342,13.414074528464152,42.32374971421735,4603.265000026976,2141.8249993615436
343,13.340735441225696,42.41795307602301,4596.7750000262395,2151.9749993660184
344,13.391084500000003,42.358174888486985,4601.205860800614,2145.547458997757
345,13.47205476455931,42.35946710841245,4607.8850000273715,2145.9949993632677
346,13.294137442670438,42.37501267843778,4593.125000025944,2147.0549993639606
347,13.306774111057877,42.35362874830224,4594.265000026079,2144.734999362944
348,13.306633437412453,42.35327178999725,4594.255000026079,2144.694999362928
349,13.3440663,42.383124494254346,4597.209358916059,2148.134037551299
350,13.341068411472031,42.41739973232642,4596.805000026244,2151.914999365986
351,13.3996521,42.34861359423932,4601.957776510081,2144.5216322317215
352,13.400501930697606,42.3492481669427,4602.025000026825,2144.5949993627614
353,13.493955908861066,42.39459903242157,4609.525000027484,2149.964999364943
354,13.469399063087913,42.361727994672,4607.655000027347,2146.2349993633775
355,13.465383799999996,42.320660888454206,4607.518381763554,2141.6768776862546
356,13.49077722446583,42.38575974292514,4609.305000027474,2148.974999364526
357,13.299713632448356,42.352955950313735,4593.685000026025,2144.63499936291
358,13.284548688971618,42.39466831620804,4592.245000025837,2149.194999364892
359,13.284886463781806,42.34530446674729,4592.4950000259205,2143.734999362541
360,13.4058183181775,42.323305644369306,4602.585000026912,2141.744999361519
361,13.353427883869884,42.37812227683821,4598.0050000264055,2147.614999364121
362,13.405455099999992,42.36597919424688,4602.355989348458,2146.464347899449
363,13.457715716830092,42.36710081521073,4606.665000027246,2146.7849993636264
364,13.377160681168212,42.33032580520904,4600.185000026673,2142.4149993618507
365,13.422492057796822,42.30782532829858,4604.03500002707,2140.0949993607865
366,13.302886823524473,42.33350810811295,4594.035000026081,2142.4949993619834
367,13.430646835995024,42.34271348517099,4604.545000027075,2143.984999362455
368,13.401480323921684,42.33439014278833,4602.1750000268585,2142.9549993620517
369,13.405205329972173,42.36391443275539,4602.345,2146.235
370,13.4005476,42.34972189423981,4602.026565206266,2144.6475754194644
371,13.472084842415562,42.35368058325995,4607.915000027383,2145.3549993629895
372,13.401690466298598,42.36602164616155,4602.0450000268065,2146.454999363563
373,13.326513717220184,42.35144328082092,4595.905000026238,2144.564999362842
374,13.425683608735987,42.3086209625037,4604.295000027094,2140.194999360828
375,13.412845400000007,42.34732518847751,4603.053290372478,2144.4283744996096
376,13.230486246740506,42.405631777373394,4587.735000025394,2150.214999365404
377,13.355703617810557,42.32760682455366,4598.425000026508,2142.0349993617165
378,13.430737738151764,42.31450595844079,4604.685000027123,2140.8649993611125
379,13.29340114856458,42.39700121067098,4592.965000025903,2149.4849993650087
380,13.465496343627532,42.36547798832448,4607.31500002731,2146.6349993635517
381,13.479459122596248,42.35134739399924,4608.535000027444,2145.124999362885
382,13.400162399999996,42.34055218847159,4602.037451981893,2143.6317499906513
383,13.403207699999998,42.35229628848186,4602.234232306602,2144.9422875180794
384,13.374853886150795,42.35833517600335,4599.865000026608,2145.504999363189
385,13.396306480608663,42.35860980761991,4601.635000026777,2145.614999363206
386,13.405923499999997,42.352190488481824,4602.458980979054,2144.9407201230697
387,13.465300527001055,42.31992356231405,4607.515000027387,2141.594999361379
388,13.412997400000007,42.357306388486265,4603.019188787178,2145.5331041041454
389,13.45941706944084,42.36297464197045,4606.8250000272665,2146.3349993634365
390,13.459098414216289,42.39751680236438,4606.635,2150.155
391,13.395249814188846,42.350600176949584,4601.585000026782,2144.7249993628284
392,13.389568900000002,42.36845558849592,4601.032991709513,2146.679141490044
393,13.284156359526518,42.345237841550194,4592.435000025914,2143.724999362537
394,13.341753601577873,42.41882327596955,4596.855000026248,2152.074999366055
395,13.481832708929998,42.35470067681299,4608.715000027457,2145.5049993630437
396,13.367911499999996,42.36230088849061,4599.273488713752,2145.918056451296
397,13.432697452240008,42.30214480396826,4604.90500002716,2139.5049993605185
398,13.45237747813595,42.36484285741217,4606.235,2146.515
399,13.469430846967654,42.3538622688458,4607.69500002736,2145.3649993630042
400,13.440413964148055,42.30378024216716,4605.535000027218,2139.7149993605985
401,13.278513574059795,42.3750693993164,4591.835,2147.005
402,13.458246509090234,42.39745559019105,4606.565,2150.145
403,13.431861714254808,42.35767810424594,4604.575,2145.645
404,13.396200843623893,42.35888454802636,4601.625000026776,2145.6449993632204
405,13.37826373226544,42.33272957685614,4600.2650000266785,2142.6849993619617
406,13.355914799999995,42.37476858850148,4598.225692505097,2147.2531269984897
407,13.40742792218061,42.35823489887223,4602.555000026865,2145.6149993631907
408,13.474014897842723,42.351444584457205,4608.085000027401,2145.114999362888
409,13.400953300000005,42.34708568847736,4602.072345109681,2144.3574597179672
410,13.234430987678932,42.411380528887946,4588.035000025416,2150.8649993656763
411,13.34509316549207,42.36547275816948,4597.375000026362,2146.18499936352
