id,mu_logIM,tau_logIM,phi_logIM
51,-0.5650726957669658,0.5019635502727019,0.6677496769682731
52,-0.7159645318321799,0.5019635502727019,0.6677496769682731
53,-0.5654581803730032,0.5019635502727019,0.6677496769682731
54,-0.5650726957669658,0.5019635502727019,0.6677496769682731
55,-0.6820784080353742,0.5019635502727019,0.6677496769682731
56,-0.5650726957669658,0.5019635502727019,0.6677496769682731
57,-0.5650726957669658,0.5019635502727019,0.6677496769682731
58,-0.5650726957669658,0.5019635502727019,0.6677496769682731
59,-0.5650726957669658,0.5019635502727019,0.6677496769682731
60,-0.5650726957669658,0.5019635502727019,0.6677496769682731
61,-0.5650726957669658,0.5019635502727019,0.6677496769682731
62,-0.5650726957669658,0.5019635502727019,0.6677496769682731
63,-0.5650726957669658,0.5019635502727019,0.6677496769682731
64,-0.5650726957669658,0.5019635502727019,0.6677496769682731
65,-0.5650726957669658,0.5019635502727019,0.6677496769682731
66,-0.6179058345496821,0.5019635502727019,0.6677496769682731
67,-0.9609028534574682,0.5019635502727019,0.6677496769682731
68,-0.5650726957669658,0.5019635502727019,0.6677496769682731
69,-0.5650726957669658,0.5019635502727019,0.6677496769682731
70,-0.5650726957669658,0.5019635502727019,0.6677496769682731
71,-0.5650726957669658,0.5019635502727019,0.6677496769682731
72,-0.5650726957669658,0.5019635502727019,0.6677496769682731
73,-0.9632543184341013,0.5019635502727019,0.6677496769682731
74,-0.8483250553409813,0.5019635502727019,0.6677496769682731
75,-0.5650726957669658,0.5019635502727019,0.6677496769682731
76,-0.7224357234451761,0.5019635502727019,0.6677496769682731
77,-0.5650726957669658,0.5019635502727019,0.6677496769682731
78,-0.5650726957669658,0.5019635502727019,0.6677496769682731
79,-0.5650726957669658,0.5019635502727019,0.6677496769682731
80,-0.6813020262034075,0.5019635502727019,0.6677496769682731
81,-0.8840076615917533,0.5019635502727019,0.6677496769682731
82,-0.5650726957669658,0.5019635502727019,0.6677496769682731
83,-0.5650726957669658,0.5019635502727019,0.6677496769682731
84,-0.6385559229323189,0.5019635502727019,0.6677496769682731
85,-0.5650726957669658,0.5019635502727019,0.6677496769682731
86,-0.5650726957669658,0.5019635502727019,0.6677496769682731
87,-0.5650726957669658,0.5019635502727019,0.6677496769682731
88,-0.5650726957669658,0.5019635502727019,0.6677496769682731
89,-0.5650726957669658,0.5019635502727019,0.6677496769682731
90,-0.6518037382663318,0.5019635502727019,0.6677496769682731
91,-0.5650726957669658,0.5019635502727019,0.6677496769682731
92,-0.5650726957669658,0.5019635502727019,0.6677496769682731
93,-0.6096633968293171,0.5019635502727019,0.6677496769682731
94,-0.6738523779355152,0.5019635502727019,0.6677496769682731
95,-0.5650726957669658,0.5019635502727019,0.6677496769682731
96,-0.5974422003819061,0.5019635502727019,0.6677496769682731
97,-0.5650726957669658,0.5019635502727019,0.6677496769682731
98,-0.5650726957669658,0.5019635502727019,0.6677496769682731
99,-0.5650726957669658,0.5019635502727019,0.6677496769682731
100,-0.9610052417624089,0.5019635502727019,0.6677496769682731
101,-0.5650726957669658,0.5019635502727019,0.6677496769682731
102,-0.5650726957669658,0.5019635502727019,0.6677496769682731
103,-0.5764796833512386,0.5019635502727019,0.6677496769682731
104,-0.5988920090596156,0.5019635502727019,0.6677496769682731
105,-0.5651687123366184,0.5019635502727019,0.6677496769682731
106,-0.5651497595881414,0.5019635502727019,0.6677496769682731
107,-0.5650726957669658,0.5019635502727019,0.6677496769682731
108,-0.5835436432043178,0.5019635502727019,0.6677496769682731
109,-0.5650726957669658,0.5019635502727019,0.6677496769682731
110,-0.615397230165106,0.5019635502727019,0.6677496769682731
111,-0.5650726957669658,0.5019635502727019,0.6677496769682731
112,-0.6056649854284057,0.5019635502727019,0.6677496769682731
113,-0.5654480898731847,0.5019635502727019,0.6677496769682731
114,-0.6656500351337912,0.5019635502727019,0.6677496769682731
115,-0.8475339124885684,0.5019635502727019,0.6677496769682731
116,-0.5650726957669658,0.5019635502727019,0.6677496769682731
117,-0.5650726957669658,0.5019635502727019,0.6677496769682731
118,-0.5652795958804184,0.5019635502727019,0.6677496769682731
119,-0.7165675084367386,0.5019635502727019,0.6677496769682731
120,-0.7265676940668759,0.5019635502727019,0.6677496769682731
121,-0.5926764192840556,0.5019635502727019,0.6677496769682731
122,-0.5650726957669658,0.5019635502727019,0.6677496769682731
123,-0.5650726957669658,0.5019635502727019,0.6677496769682731
124,-0.5650726957669658,0.5019635502727019,0.6677496769682731
125,-0.5650726957669658,0.5019635502727019,0.6677496769682731
126,-0.5650726957669658,0.5019635502727019,0.6677496769682731
127,-0.5914224569834144,0.5019635502727019,0.6677496769682731
128,-0.5650726957669658,0.5019635502727019,0.6677496769682731
129,-0.5687453541311622,0.5019635502727019,0.6677496769682731
130,-0.5650726957669658,0.5019635502727019,0.6677496769682731
131,-0.5650726957669658,0.5019635502727019,0.6677496769682731
132,-0.9603951127940242,0.5019635502727019,0.6677496769682731
133,-0.6011107285045653,0.5019635502727019,0.6677496769682731
134,-0.5650726957669658,0.5019635502727019,0.6677496769682731
135,-0.6179026616456105,0.5019635502727019,0.6677496769682731
136,-0.5650726957669658,0.5019635502727019,0.6677496769682731
137,-0.5651013099367949,0.5019635502727019,0.6677496769682731
138,-0.5650726957669658,0.5019635502727019,0.6677496769682731
139,-0.5650726957669658,0.5019635502727019,0.6677496769682731
140,-0.6379871549599728,0.5019635502727019,0.6677496769682731
141,-0.9556298190834864,0.5019635502727019,0.6677496769682731
142,-0.5650726957669658,0.5019635502727019,0.6677496769682731
143,-0.5650726957669658,0.5019635502727019,0.6677496769682731
144,-0.5650726957669658,0.5019635502727019,0.6677496769682731
145,-0.5650726957669658,0.5019635502727019,0.6677496769682731
146,-0.5650726957669658,0.5019635502727019,0.6677496769682731
147,-0.5650726957669658,0.5019635502727019,0.6677496769682731
148,-0.5650726957669658,0.5019635502727019,0.6677496769682731
149,-0.9434806287864219,0.5019635502727019,0.6677496769682731
150,-0.8413831123219798,0.5019635502727019,0.6677496769682731
151,-0.5650726957669658,0.5019635502727019,0.6677496769682731
152,-0.6355803592201829,0.5019635502727019,0.6677496769682731
153,-0.5650726957669658,0.5019635502727019,0.6677496769682731
154,-0.5650726957669658,0.5019635502727019,0.6677496769682731
155,-0.5705081883456468,0.5019635502727019,0.6677496769682731
156,-0.5650726957669658,0.5019635502727019,0.6677496769682731
157,-0.5650726957669658,0.5019635502727019,0.6677496769682731
158,-0.5650726957669658,0.5019635502727019,0.6677496769682731
159,-0.5650726957669658,0.5019635502727019,0.6677496769682731
160,-0.6982728327624171,0.5019635502727019,0.6677496769682731
161,-0.681829068873392,0.5019635502727019,0.6677496769682731
162,-0.5650726957669658,0.5019635502727019,0.6677496769682731
163,-0.5650726957669658,0.5019635502727019,0.6677496769682731
164,-0.5650726957669658,0.5019635502727019,0.6677496769682731
165,-0.5650726957669658,0.5019635502727019,0.6677496769682731
166,-0.6275807004592071,0.5019635502727019,0.6677496769682731
167,-0.7061777798345853,0.5019635502727019,0.6677496769682731
168,-0.5650726957669658,0.5019635502727019,0.6677496769682731
169,-0.5650726957669658,0.5019635502727019,0.6677496769682731
170,-0.5650726957669658,0.5019635502727019,0.6677496769682731
171,-0.5650726957669658,0.5019635502727019,0.6677496769682731
172,-0.5650726957669658,0.5019635502727019,0.6677496769682731
173,-0.8303274766205043,0.5019635502727019,0.6677496769682731
174,-0.5650726957669658,0.5019635502727019,0.6677496769682731
175,-0.5650726957669658,0.5019635502727019,0.6677496769682731
176,-0.5987443917746575,0.5019635502727019,0.6677496769682731
177,-0.6435710151003874,0.5019635502727019,0.6677496769682731
178,-0.5650726957669658,0.5019635502727019,0.6677496769682731
179,-0.8340020729195902,0.5019635502727019,0.6677496769682731
180,-0.5650726957669658,0.5019635502727019,0.6677496769682731
181,-0.5656088332431618,0.5019635502727019,0.6677496769682731
182,-0.5651639046655498,0.5019635502727019,0.6677496769682731
183,-0.5768714524119228,0.5019635502727019,0.6677496769682731
184,-0.5650726957669658,0.5019635502727019,0.6677496769682731
185,-0.5652647440178732,0.5019635502727019,0.6677496769682731
186,-0.5882361631347801,0.5019635502727019,0.6677496769682731
187,-0.5650726957669658,0.5019635502727019,0.6677496769682731
188,-0.6242092747881761,0.5019635502727019,0.6677496769682731
189,-0.5650726957669658,0.5019635502727019,0.6677496769682731
190,-0.6129503455962644,0.5019635502727019,0.6677496769682731
191,-0.5650726957669658,0.5019635502727019,0.6677496769682731
192,-0.5650726957669658,0.5019635502727019,0.6677496769682731
193,-0.5650726957669658,0.5019635502727019,0.6677496769682731
194,-0.5650726957669658,0.5019635502727019,0.6677496769682731
195,-0.6218668507009177,0.5019635502727019,0.6677496769682731
196,-0.623572090589868,0.5019635502727019,0.6677496769682731
197,-0.4660615367682223,0.5019635502727019,0.6677496769682731
198,-0.6553244460513339,0.5019635502727019,0.6677496769682731
199,-0.6401835089126753,0.5019635502727019,0.6677496769682731
200,-0.5650726957669658,0.5019635502727019,0.6677496769682731
201,-0.7121817062675792,0.5019635502727019,0.6677496769682731
202,-0.7202375005942334,0.5019635502727019,0.6677496769682731
203,-0.5652773616538878,0.5019635502727019,0.6677496769682731
204,-0.5650726957669658,0.5019635502727019,0.6677496769682731
205,-0.5650726957669658,0.5019635502727019,0.6677496769682731
206,-0.5650726957669658,0.5019635502727019,0.6677496769682731
207,-0.56582374509445,0.5019635502727019,0.6677496769682731
208,-0.5650726957669658,0.5019635502727019,0.6677496769682731
209,-0.6838532951947665,0.5019635502727019,0.6677496769682731
210,-0.5650726957669658,0.5019635502727019,0.6677496769682731
211,-0.6209949291723682,0.5019635502727019,0.6677496769682731
212,-0.5650726957669658,0.5019635502727019,0.6677496769682731
213,-0.565921376117413,0.5019635502727019,0.6677496769682731
214,-0.717893230227009,0.5019635502727019,0.6677496769682731
215,-0.6304786152616063,0.5019635502727019,0.6677496769682731
216,-0.6401253139160873,0.5019635502727019,0.6677496769682731
217,-0.5650726957669658,0.5019635502727019,0.6677496769682731
218,-0.5650726957669658,0.5019635502727019,0.6677496769682731
219,-0.5669260122379922,0.5019635502727019,0.6677496769682731
220,-0.5650726957669658,0.5019635502727019,0.6677496769682731
221,-0.5650726957669658,0.5019635502727019,0.6677496769682731
222,-0.5650726957669658,0.5019635502727019,0.6677496769682731
223,-0.9637508710613953,0.5019635502727019,0.6677496769682731
224,-0.5650726957669658,0.5019635502727019,0.6677496769682731
225,-0.5650726957669658,0.5019635502727019,0.6677496769682731
226,-0.5650726957669658,0.5019635502727019,0.6677496769682731
227,-0.5650726957669658,0.5019635502727019,0.6677496769682731
228,-0.6528377071936694,0.5019635502727019,0.6677496769682731
229,-0.5650726957669658,0.5019635502727019,0.6677496769682731
230,-0.5650726957669658,0.5019635502727019,0.6677496769682731
231,-0.5650726957669658,0.5019635502727019,0.6677496769682731
232,-0.5651311915448376,0.5019635502727019,0.6677496769682731
233,-0.5650726957669658,0.5019635502727019,0.6677496769682731
234,-0.5650726957669658,0.5019635502727019,0.6677496769682731
235,-0.5650726957669658,0.5019635502727019,0.6677496769682731
236,-0.5650726957669658,0.5019635502727019,0.6677496769682731
237,-0.5650726957669658,0.5019635502727019,0.6677496769682731
238,-0.6196241072901276,0.5019635502727019,0.6677496769682731
239,-0.6724946603090068,0.5019635502727019,0.6677496769682731
240,-0.6202564975996937,0.5019635502727019,0.6677496769682731
241,-0.5650726957669658,0.5019635502727019,0.6677496769682731
242,-0.5650726957669658,0.5019635502727019,0.6677496769682731
243,-0.5650726957669658,0.5019635502727019,0.6677496769682731
244,-0.9491153606976013,0.5019635502727019,0.6677496769682731
245,-0.9633720295005828,0.5019635502727019,0.6677496769682731
246,-0.5650726957669658,0.5019635502727019,0.6677496769682731
247,-0.5650726957669658,0.5019635502727019,0.6677496769682731
248,-0.5650726957669658,0.5019635502727019,0.6677496769682731
249,-0.5650726957669658,0.5019635502727019,0.6677496769682731
250,-0.5650726957669658,0.5019635502727019,0.6677496769682731
251,-0.5667796396148208,0.5019635502727019,0.6677496769682731
252,-0.5650726957669658,0.5019635502727019,0.6677496769682731
253,-0.5650726957669658,0.5019635502727019,0.6677496769682731
254,-0.5650726957669658,0.5019635502727019,0.6677496769682731
255,-0.5947869952179947,0.5019635502727019,0.6677496769682731
256,-0.5650726957669658,0.5019635502727019,0.6677496769682731
257,-0.6281791622882397,0.5019635502727019,0.6677496769682731
258,-0.6877545856029259,0.5019635502727019,0.6677496769682731
259,-0.70032595876771,0.5019635502727019,0.6677496769682731
260,-0.5650726957669658,0.5019635502727019,0.6677496769682731
261,-0.5650726957669658,0.5019635502727019,0.6677496769682731
262,-0.6380881552629402,0.5019635502727019,0.6677496769682731
263,-0.5650726957669658,0.5019635502727019,0.6677496769682731
264,-0.5650726957669658,0.5019635502727019,0.6677496769682731
265,-0.5650949603534315,0.5019635502727019,0.6677496769682731
266,-0.6581652949732809,0.5019635502727019,0.6677496769682731
267,-0.5650726957669658,0.5019635502727019,0.6677496769682731
268,-0.6440734238964441,0.5019635502727019,0.6677496769682731
269,-0.6357217813149777,0.5019635502727019,0.6677496769682731
270,-0.5650726957669658,0.5019635502727019,0.6677496769682731
271,-0.7188780810189849,0.5019635502727019,0.6677496769682731
272,-0.5650726957669658,0.5019635502727019,0.6677496769682731
273,-0.5650726957669658,0.5019635502727019,0.6677496769682731
274,-0.4660615367682223,0.5019635502727019,0.6677496769682731
275,-0.5650726957669658,0.5019635502727019,0.6677496769682731
276,-0.5650726957669658,0.5019635502727019,0.6677496769682731
277,-0.5650726957669658,0.5019635502727019,0.6677496769682731
278,-0.5655242882678501,0.5019635502727019,0.6677496769682731
279,-0.5650726957669658,0.5019635502727019,0.6677496769682731
280,-0.5650726957669658,0.5019635502727019,0.6677496769682731
281,-0.6053484463491702,0.5019635502727019,0.6677496769682731
282,-0.5650726957669658,0.5019635502727019,0.6677496769682731
283,-0.8259189437081111,0.5019635502727019,0.6677496769682731
284,-0.5650726957669658,0.5019635502727019,0.6677496769682731
285,-0.5650726957669658,0.5019635502727019,0.6677496769682731
286,-0.5650726957669658,0.5019635502727019,0.6677496769682731
287,-0.9614230883976113,0.5019635502727019,0.6677496769682731
288,-0.5650726957669658,0.5019635502727019,0.6677496769682731
289,-0.8209804633950939,0.5019635502727019,0.6677496769682731
290,-0.6216545614655857,0.5019635502727019,0.6677496769682731
291,-0.5650726957669658,0.5019635502727019,0.6677496769682731
292,-0.5650726957669658,0.5019635502727019,0.6677496769682731
293,-0.5650726957669658,0.5019635502727019,0.6677496769682731
294,-0.5650726957669658,0.5019635502727019,0.6677496769682731
295,-0.5948045401125431,0.5019635502727019,0.6677496769682731
296,-0.612148248232764,0.5019635502727019,0.6677496769682731
297,-0.5650726957669658,0.5019635502727019,0.6677496769682731
298,-0.5650726957669658,0.5019635502727019,0.6677496769682731
299,-0.5670319359182394,0.5019635502727019,0.6677496769682731
300,-0.67201510922139,0.5019635502727019,0.6677496769682731
301,-0.9554800680173017,0.5019635502727019,0.6677496769682731
302,-0.5650726957669658,0.5019635502727019,0.6677496769682731
303,-0.5953477312555694,0.5019635502727019,0.6677496769682731
304,-0.5650726957669658,0.5019635502727019,0.6677496769682731
305,-0.5650726957669658,0.5019635502727019,0.6677496769682731
306,-0.7080994908127157,0.5019635502727019,0.6677496769682731
307,-0.5650726957669658,0.5019635502727019,0.6677496769682731
308,-0.5650726957669658,0.5019635502727019,0.6677496769682731
309,-0.5650726957669658,0.5019635502727019,0.6677496769682731
310,-0.6191102735681173,0.5019635502727019,0.6677496769682731
311,-0.5891769155310248,0.5019635502727019,0.6677496769682731
312,-0.5650726957669658,0.5019635502727019,0.6677496769682731
313,-0.5650726957669658,0.5019635502727019,0.6677496769682731
314,-0.5650726957669658,0.5019635502727019,0.6677496769682731
315,-0.5650726957669658,0.5019635502727019,0.6677496769682731
316,-0.5650726957669658,0.5019635502727019,0.6677496769682731
317,-0.5650726957669658,0.5019635502727019,0.6677496769682731
318,-0.5650726957669658,0.5019635502727019,0.6677496769682731
319,-0.5650726957669658,0.5019635502727019,0.6677496769682731
320,-0.5650726957669658,0.5019635502727019,0.6677496769682731
321,-0.5650726957669658,0.5019635502727019,0.6677496769682731
322,-0.5650726957669658,0.5019635502727019,0.6677496769682731
323,-0.6599683007781182,0.5019635502727019,0.6677496769682731
324,-0.5650726957669658,0.5019635502727019,0.6677496769682731
325,-0.5650726957669658,0.5019635502727019,0.6677496769682731
326,-0.5650726957669658,0.5019635502727019,0.6677496769682731
327,-0.5650726957669658,0.5019635502727019,0.6677496769682731
328,-0.5650726957669658,0.5019635502727019,0.6677496769682731
329,-0.5650726957669658,0.5019635502727019,0.6677496769682731
330,-0.5650726957669658,0.5019635502727019,0.6677496769682731
331,-0.6140393494466222,0.5019635502727019,0.6677496769682731
332,-0.5650726957669658,0.5019635502727019,0.6677496769682731
333,-0.6868367999144914,0.5019635502727019,0.6677496769682731
334,-0.5650726957669658,0.5019635502727019,0.6677496769682731
335,-0.62549649068858,0.5019635502727019,0.6677496769682731
336,-0.5650726957669658,0.5019635502727019,0.6677496769682731
337,-0.5650726957669658,0.5019635502727019,0.6677496769682731
338,-0.5652582594519264,0.5019635502727019,0.6677496769682731
339,-0.5650726957669658,0.5019635502727019,0.6677496769682731
340,-0.5650726957669658,0.5019635502727019,0.6677496769682731
341,-0.5711728629793215,0.5019635502727019,0.6677496769682731
342,-0.5650726957669658,0.5019635502727019,0.6677496769682731
343,-0.6325262977626009,0.5019635502727019,0.6677496769682731
344,-0.5650726957669658,0.5019635502727019,0.6677496769682731
345,-0.5652689665334623,0.5019635502727019,0.6677496769682731
346,-0.5881467284604595,0.5019635502727019,0.6677496769682731
347,-0.5752556334452248,0.5019635502727019,0.6677496769682731
348,-0.5759038111200008,0.5019635502727019,0.6677496769682731
349,-0.5650726957669658,0.5019635502727019,0.6677496769682731
350,-0.6296690486284662,0.5019635502727019,0.6677496769682731
351,-0.5650726957669658,0.5019635502727019,0.6677496769682731
352,-0.5650726957669658,0.5019635502727019,0.6677496769682731
353,-0.6923003385465214,0.5019635502727019,0.6677496769682731
354,-0.565252971774039,0.5019635502727019,0.6677496769682731
355,-0.5650726957669658,0.5019635502727019,0.6677496769682731
356,-0.6484042439122119,0.5019635502727019,0.6677496769682731
357,-0.5863941881215493,0.5019635502727019,0.6677496769682731
358,-0.6816350175699963,0.5019635502727019,0.6677496769682731
359,-0.6414687474013263,0.5019635502727019,0.6677496769682731
360,-0.5650726957669658,0.5019635502727019,0.6677496769682731
361,-0.5650726957669658,0.5019635502727019,0.6677496769682731
362,-0.5650726957669658,0.5019635502727019,0.6677496769682731
363,-0.5650726957669658,0.5019635502727019,0.6677496769682731
364,-0.5650726957669658,0.5019635502727019,0.6677496769682731
365,-0.5650726957669658,0.5019635502727019,0.6677496769682731
366,-0.6282748588502987,0.5019635502727019,0.6677496769682731
367,-0.5650726957669658,0.5019635502727019,0.6677496769682731
368,-0.5650726957669658,0.5019635502727019,0.6677496769682731
369,-0.5650726957669658,0.5019635502727019,0.6677496769682731
370,-0.5650726957669658,0.5019635502727019,0.6677496769682731
371,-0.5650726957669658,0.5019635502727019,0.6677496769682731
372,-0.5650726957669658,0.5019635502727019,0.6677496769682731
373,-0.5650726957669658,0.5019635502727019,0.6677496769682731
374,-0.5650726957669658,0.5019635502727019,0.6677496769682731
375,-0.5650726957669658,0.5019635502727019,0.6677496769682731
376,-0.9506662929344013,0.5019635502727019,0.6677496769682731
377,-0.5650726957669658,0.5019635502727019,0.6677496769682731
378,-0.5650726957669658,0.5019635502727019,0.6677496769682731
379,-0.6671771224708746,0.5019635502727019,0.6677496769682731
380,-0.565310344306398,0.5019635502727019,0.6677496769682731
381,-0.5650854056900821,0.5019635502727019,0.6677496769682731
382,-0.5650726957669658,0.5019635502727019,0.6677496769682731
383,-0.5650726957669658,0.5019635502727019,0.6677496769682731
384,-0.5650726957669658,0.5019635502727019,0.6677496769682731
385,-0.5650726957669658,0.5019635502727019,0.6677496769682731
386,-0.5650726957669658,0.5019635502727019,0.6677496769682731
387,-0.5650726957669658,0.5019635502727019,0.6677496769682731
388,-0.5650726957669658,0.5019635502727019,0.6677496769682731
389,-0.5650726957669658,0.5019635502727019,0.6677496769682731
390,-0.600465011479046,0.5019635502727019,0.6677496769682731
391,-0.5650726957669658,0.5019635502727019,0.6677496769682731
392,-0.5650726957669658,0.5019635502727019,0.6677496769682731
393,-0.643863667615329,0.5019635502727019,0.6677496769682731
394,-0.6334408329959528,0.5019635502727019,0.6677496769682731
395,-0.5666573656742627,0.5019635502727019,0.6677496769682731
396,-0.5650726957669658,0.5019635502727019,0.6677496769682731
397,-0.5650726957669658,0.5019635502727019,0.6677496769682731
398,-0.5650726957669658,0.5019635502727019,0.6677496769682731
399,-0.5650726957669658,0.5019635502727019,0.6677496769682731
400,-0.5650726957669658,0.5019635502727019,0.6677496769682731
401,-0.6286669229105974,0.5019635502727019,0.6677496769682731
402,-0.5985402989710034,0.5019635502727019,0.6677496769682731
403,-0.5650726957669658,0.5019635502727019,0.6677496769682731
404,-0.5650726957669658,0.5019635502727019,0.6677496769682731
405,-0.5650726957669658,0.5019635502727019,0.6677496769682731
406,-0.5650726957669658,0.5019635502727019,0.6677496769682731
407,-0.5650726957669658,0.5019635502727019,0.6677496769682731
408,-0.5650726957669658,0.5019635502727019,0.6677496769682731
409,-0.5650726957669658,0.5019635502727019,0.6677496769682731
410,-0.9593934380224322,0.5019635502727019,0.6677496769682731
411,-0.5650726957669658,0.5019635502727019,0.6677496769682731
412,-0.566270251519818,0.5019635502727019,0.6677496769682731
413,-0.5650726957669658,0.5019635502727019,0.6677496769682731
414,-0.5650726957669658,0.5019635502727019,0.6677496769682731
415,-0.5877369961922616,0.5019635502727019,0.6677496769682731
416,-0.5650726957669658,0.5019635502727019,0.6677496769682731
417,-0.6256540236289533,0.5019635502727019,0.6677496769682731
418,-0.5650726957669658,0.5019635502727019,0.6677496769682731
419,-0.5650726957669658,0.5019635502727019,0.6677496769682731
420,-0.5650726957669658,0.5019635502727019,0.6677496769682731
421,-0.5650726957669658,0.5019635502727019,0.6677496769682731
422,-0.5650726957669658,0.5019635502727019,0.6677496769682731
423,-0.5650726957669658,0.5019635502727019,0.6677496769682731
424,-0.5650726957669658,0.5019635502727019,0.6677496769682731
425,-0.5650726957669658,0.5019635502727019,0.6677496769682731
426,-0.6019268554470886,0.5019635502727019,0.6677496769682731
427,-0.5650726957669658,0.5019635502727019,0.6677496769682731
428,-0.5650726957669658,0.5019635502727019,0.6677496769682731
429,-0.5650726957669658,0.5019635502727019,0.6677496769682731
430,-0.5650726957669658,0.5019635502727019,0.6677496769682731
431,-0.5650726957669658,0.5019635502727019,0.6677496769682731
432,-0.6298750773847467,0.5019635502727019,0.6677496769682731
433,-0.5650726957669658,0.5019635502727019,0.6677496769682731
434,-0.5650726957669658,0.5019635502727019,0.6677496769682731
435,-0.7294169763920959,0.5019635502727019,0.6677496769682731
436,-0.5650726957669658,0.5019635502727019,0.6677496769682731
437,-0.6433168337691504,0.5019635502727019,0.6677496769682731
438,-0.5650726957669658,0.5019635502727019,0.6677496769682731
439,-0.5650726957669658,0.5019635502727019,0.6677496769682731
440,-0.5650726957669658,0.5019635502727019,0.6677496769682731
441,-0.6805274896489131,0.5019635502727019,0.6677496769682731
442,-0.5650726957669658,0.5019635502727019,0.6677496769682731
443,-0.5650726957669658,0.5019635502727019,0.6677496769682731
444,-0.5666743678165708,0.5019635502727019,0.6677496769682731
445,-0.5650726957669658,0.5019635502727019,0.6677496769682731
446,-0.6608325036980014,0.5019635502727019,0.6677496769682731
447,-0.5650726957669658,0.5019635502727019,0.6677496769682731
448,-0.5650726957669658,0.5019635502727019,0.6677496769682731
449,-0.5650726957669658,0.5019635502727019,0.6677496769682731
450,-0.6265323450415432,0.5019635502727019,0.6677496769682731
451,-0.5650817596215004,0.5019635502727019,0.6677496769682731
452,-0.5650726957669658,0.5019635502727019,0.6677496769682731
453,-0.5650726957669658,0.5019635502727019,0.6677496769682731
454,-0.5650726957669658,0.5019635502727019,0.6677496769682731
455,-0.5650726957669658,0.5019635502727019,0.6677496769682731
456,-0.5650726957669658,0.5019635502727019,0.6677496769682731
457,-0.5650726957669658,0.5019635502727019,0.6677496769682731
458,-0.5650726957669658,0.5019635502727019,0.6677496769682731
459,-0.5857200313334688,0.5019635502727019,0.6677496769682731
460,-0.5650726957669658,0.5019635502727019,0.6677496769682731
461,-0.5650726957669658,0.5019635502727019,0.6677496769682731
462,-0.5650726957669658,0.5019635502727019,0.6677496769682731
463,-0.6845113717558684,0.5019635502727019,0.6677496769682731
464,-0.5650726957669658,0.5019635502727019,0.6677496769682731
