row,col,Longitude,Latitude,vs30
85,51,13.274722124360997,42.48053874603632,599.66315
85,52,13.28078859701608,42.48062992980429,460.19992
85,53,13.28685509778181,42.48072079263562,433.0998
85,54,13.292921626559217,42.48081133452621,582.91943
85,55,13.298988183249325,42.4809015554718,442.86707
85,56,13.305054767753196,42.48099145546843,389.88586
85,57,13.311121379971835,42.481081034511895,445.66006
85,58,13.31718801980627,42.48117029259809,592.0208
85,59,13.323254687157526,42.481259229723015,594.4182
85,60,13.329321381926624,42.481347845882574,714.27966
85,61,13.335388104014571,42.48143614107266,541.66223
85,62,13.341454853322409,42.48152411528928,547.2605
85,63,13.34752162975112,42.481611768528495,376.40308
85,64,13.353588433201718,42.48169910078621,553.31287
85,65,13.35965526357522,42.4817861120584,546.3218
85,66,13.36572212077262,42.4818728023412,512.98083
85,67,13.37178900469492,42.4819591716306,546.8625
85,68,13.377855915243115,42.48204521992258,549.8825
85,69,13.383922852318214,42.482130947213335,503.76404
85,70,13.389989815821192,42.48221635349893,509.47922
85,71,13.396056805653036,42.482301438775366,504.6822
85,72,13.402123821714754,42.4823862030388,527.46295
85,73,13.408190863907304,42.482470646285336,508.75168
85,74,13.414257932131694,42.48255476851127,565.96936
85,75,13.42032502628887,42.48263856971258,572.7259
85,76,13.426392146279836,42.48272204988549,571.66034
85,77,13.432459292005554,42.48280520902621,536.0076
85,78,13.438526463366994,42.48288804713094,557.93964
85,79,13.444593660265111,42.48297056419586,567.66254
85,80,13.4506608826009,42.48305276021725,578.7046
85,81,13.456728130275302,42.48313463519126,562.4692
85,82,13.462795403189288,42.48321618911422,818.55615
85,83,13.4688627012438,42.483297421982456,741.08856
85,84,13.474930024339804,42.48337833379218,676.8251
85,85,13.48099737237825,42.48345892453968,723.72095
85,86,13.487064745260083,42.48353919422138,738.89844
85,87,13.49313214288626,42.48361914283349,793.67163
85,88,13.499199565157715,42.48369877037239,777.0332
86,38,13.195989954529216,42.47482170963493,403.71246
86,39,13.202055618324902,42.47491705025123,437.63107
86,40,13.208121311509586,42.47501207003646,482.36578
86,41,13.214187033984386,42.475106768986166,515.3137
86,42,13.2202527856504,42.47520114709615,540.82697
86,43,13.226318566408713,42.47529520436212,506.19983
86,44,13.232384376160429,42.47538894077967,527.2944
86,45,13.238450214806626,42.47548235634455,504.3151
86,46,13.244516082248406,42.47557545105256,547.4476
86,47,13.250581978386842,42.47566822489935,549.5754
86,48,13.256647903123016,42.47576067788077,530.4927
86,49,13.262713856358008,42.47585280999256,546.2672
86,50,13.2687798379929,42.4759446212305,535.13873
86,51,13.27484584792875,42.47603611159048,587.37134
86,52,13.28091188606665,42.4761272810682,478.08704
86,53,13.28697795230763,42.47621812965952,532.2611
86,54,13.293044046552788,42.47630865736032,459.65756
86,55,13.299110168703171,42.4763988641665,486.53796
86,56,13.305176318659834,42.47648875007392,440.14706
86,57,13.31124249632383,42.476578315078406,470.37665
86,58,13.317308701596218,42.47666755917594,620.4958
86,59,13.32337493437805,42.47675648236245,621.3509
86,60,13.329441194570366,42.476845084633815,445.30792
86,61,13.335507482074204,42.47693336598605,779.7002
86,62,13.341573796790623,42.47702132641503,356.86932
86,63,13.34764013862064,42.47710896591683,528.55493
86,64,13.353706507465304,42.47719628448746,554.48914
86,65,13.359772903225636,42.47728328212287,549.0839
86,66,13.365839325802677,42.477369958819104,496.96878
86,67,13.371905775097444,42.477456314572144,771.36475
86,68,13.377972251010966,42.47754234937823,667.2469
86,69,13.384038753444266,42.477628063233176,704.9879
86,70,13.39010528229835,42.47771345613327,507.3901
86,71,13.396171837474254,42.47779852807449,444.52588
86,72,13.40223841887298,42.477883279053074,467.62018
86,73,13.40830502639554,42.47796770906498,549.0166
86,74,13.414371659942931,42.47805181810647,510.321
86,75,13.420438319416176,42.47813560617371,507.3813
86,76,13.426505004716269,42.478219073262856,530.30237
86,77,13.43257171574421,42.47830221937007,520.0695
86,78,13.438638452400983,42.47838504449149,574.0582
86,79,13.4447052145876,42.47846754862346,701.9379
86,80,13.450772002205053,42.47854973176216,655.5363
86,81,13.45683881515432,42.478631593903806,525.242
86,82,13.462905653336396,42.47871313504467,618.4335
86,83,13.46897251665226,42.47879435518109,734.8552
86,84,13.475039405002894,42.47887525430924,797.5573
86,85,13.481106318289267,42.478955832425534,834.3321
86,86,13.487173256412378,42.47903608952623,842.62866
86,87,13.493240219273188,42.47911602560769,562.4791
86,88,13.499307206772665,42.479195640666255,771.91315
87,38,13.196119296474128,42.47031926166551,421.77896
87,39,13.202184525952497,42.47041458734051,452.40573
87,40,13.208249784811985,42.47050959223458,467.3935
87,41,13.214315072953736,42.47060427634344,509.1424
87,42,13.220380390278864,42.47069863966279,523.50165
87,43,13.22644573668849,42.470792682188325,523.68744
87,44,13.23251111208374,42.470886403915706,495.7734
87,45,13.23857651636573,42.47097980484073,531.7106
87,46,13.244641949435575,42.47107288495898,530.18353
87,47,13.250707411194377,42.47116564426643,549.1859
87,48,13.256772901543243,42.47125808275862,536.7113
87,49,13.26283842038329,42.47135020043146,521.8664
87,50,13.268903967615616,42.47144199728072,537.7558
87,51,13.274969543141315,42.47153347330215,529.80273
87,52,13.281035146861475,42.47162462849165,584.53406
87,53,13.287100778677198,42.47171546284501,623.59985
87,54,13.293166438489587,42.471805976358176,543.83795
87,55,13.299232126199705,42.47189616902688,575.7031
87,56,13.305297841708654,42.47198604084706,532.4656
87,57,13.311363584917498,42.47207559181457,410.30356
87,58,13.317429355727327,42.472164821925446,455.0209
87,59,13.323495154039229,42.47225373117545,601.9047
87,60,13.329560979754252,42.47234231956062,461.0181
87,61,13.335626832773476,42.47243058707694,424.6628
87,62,13.341692712997968,42.47251853372027,691.9198
87,63,13.347758620328802,42.472606159486645,529.78894
87,64,13.35382455466702,42.472693464372085,520.15106
87,65,13.3598905159137,42.472780448372575,570.66315
87,66,13.365956503969883,42.4728671114842,522.7228
87,67,13.372022518736635,42.47295345370296,680.835
87,68,13.378088560114994,42.47303947502478,693.3857
87,69,13.384154628006016,42.47312517544598,684.63007
87,70,13.390220722310746,42.473210554962456,757.2345
87,71,13.396286842930222,42.47329561357044,684.80884
87,72,13.402352989765491,42.47338035126593,532.80023
87,73,13.408419162717577,42.47346476804509,467.9447
87,74,13.414485361687529,42.47354886390412,702.6767
87,75,13.420551586576355,42.47363263883911,747.6639
87,76,13.42661783728512,42.47371609284628,671.2327
87,77,13.432684113714815,42.47379922592179,592.3019
87,78,13.43875041576648,42.47388203806191,682.32666
87,79,13.444816743341145,42.47396452926271,726.3839
87,80,13.4508830963398,42.474046699520535,777.8917
87,81,13.456949474663489,42.47412854883165,589.4081
87,82,13.46301587821321,42.474210077192176,604.3549
87,83,13.469082306889977,42.47429128459861,583.59076
87,84,13.475148760594797,42.47437217104704,617.8457
87,85,13.48121523922867,42.4744527365339,691.7016
87,86,13.48728174269262,42.47453298105542,655.48126
87,87,13.493348270887616,42.47461290460794,649.3827
87,88,13.499414823714677,42.47469250718786,624.1489
88,38,13.196248608778934,42.46581680982688,469.14032
88,39,13.202313404039383,42.46591212056257,469.23825
88,40,13.208378228673094,42.46600711056766,473.44193
88,41,13.2144430825812,42.4661017798378,495.3815
88,42,13.220507965664856,42.46619612836862,527.69794
88,43,13.226572877825223,42.46629015615576,522.0098
88,44,13.232637818963427,42.46638386319512,513.7497
88,45,13.238702788980635,42.46647724948222,445.85773
88,46,13.24476778777796,42.46657031501292,514.9648
88,47,13.250832815256562,42.46666305978293,504.8012
88,48,13.256897871317555,42.46675548378804,530.33856
88,49,13.262962955862092,42.466847587023935,448.71606
88,50,13.269028068791291,42.46693936948655,488.16174
88,51,13.275093210006268,42.46703083117156,541.2146
88,52,13.281158379408156,42.467121972074885,652.2572
88,53,13.287223576898068,42.46721279219234,540.35254
88,54,13.293288802377118,42.46730329151976,445.076
88,55,13.299354055746436,42.46739347005301,516.4589
88,56,13.30541933690712,42.46748332778795,470.08795
88,57,13.31148464576028,42.46757286472052,398.51352
88,58,13.317549982207016,42.46766208084663,430.41516
88,59,13.323615346148438,42.46775097616218,503.43045
88,60,13.32968073748564,42.46783955066319,450.16257
88,61,13.335746156119717,42.46792780434546,488.555
88,62,13.341811601951772,42.468015737205086,702.38385
88,63,13.34787707488288,42.46810334923803,398.37125
88,64,13.353942574814148,42.46819064044024,532.1111
88,65,13.36000810164665,42.46827761080777,526.4511
88,66,13.366073655281468,42.46836426033664,512.3072
88,67,13.372139235619684,42.46845058902292,670.45953
88,68,13.37820484256238,42.46853659686265,677.5353
88,69,13.384270476010622,42.4686222838519,509.03568
88,70,13.390336135865477,42.46870764998671,363.90775
88,71,13.39640182202803,42.46879269526323,703.9229
88,72,13.40246753439933,42.46887741967756,513.65283
88,73,13.40853327288046,42.46896182322586,474.8283
88,74,13.414599037372458,42.46904590590426,480.29367
88,75,13.4206648277764,42.469129667708906,470.99002
88,76,13.42673064399333,42.469213108636005,708.0831
88,77,13.432796485924309,42.46929622868162,576.13574
88,78,13.438862353470382,42.46937902784216,560.84216
88,79,13.444928246532587,42.469461506113696,586.70044
88,80,13.45099416501199,42.46954366349247,780.3026
88,81,13.457060108809616,42.46962549997483,724.4867
88,82,13.463126077826518,42.46970701555695,654.48096
88,83,13.469192071963716,42.469788210235066,752.6433
88,84,13.475258091122257,42.4698690840056,531.86993
88,85,13.48132413520317,42.469949636864776,534.81635
88,86,13.487390204107475,42.47002986880891,616.9914
88,87,13.493456297736216,42.47010977983437,662.3688
88,88,13.4995224159904,42.470189369937486,775.0579
89,38,13.196377891451572,42.46131435411907,478.4728
89,39,13.202442252593505,42.46140964991771,488.415
89,40,13.208506643100804,42.4615046250359,441.00668
89,41,13.21457106287465,42.46159927946929,467.24222
89,42,13.220635511816235,42.4616936132137,503.31427
89,43,13.226699989826727,42.46178762626467,509.7969
89,44,13.232764496807288,42.46188131861799,445.85773
89,45,13.238829032659092,42.46197469026931,445.85773
89,46,13.24489359728332,42.46206774121448,516.0709
89,47,13.250958190581112,42.4621604714492,493.8662
89,48,13.25702281245364,42.462252880969146,488.80664
89,49,13.263087462802078,42.46234496977028,455.10403
89,50,13.269152141527552,42.46243673784821,490.3962
89,51,13.275216848531226,42.462528185198856,549.4772
89,52,13.281281583714248,42.46261931181799,510.9747
89,53,13.287346346977774,42.46271011770149,548.5277
89,54,13.293411138222933,42.46280060284521,565.2183
89,55,13.299475957350866,42.462890767245,559.9653
89,56,13.305540804262709,42.462980610896736,483.97894
89,57,13.311605678859609,42.46307013379638,481.255
89,58,13.31767058104269,42.463159335939736,427.05692
89,59,13.323735510713067,42.46324821732281,482.19644
89,60,13.329800467771896,42.46333677794152,498.45862
89,61,13.33586545212027,42.46342501779178,491.59113
89,62,13.34193046365932,42.463512936869634,523.2324
89,63,13.347995502290178,42.46360053517105,483.5436
89,64,13.354060567913931,42.46368781269199,489.32874
89,65,13.360125660431711,42.46377476942849,369.11813
89,66,13.366190779744615,42.46386140537662,512.04944
89,67,13.372255925753768,42.46394772053237,646.1291
89,68,13.37832109836025,42.4640337148918,765.2923
89,69,13.384386297465175,42.46411938845095,747.0411
89,70,13.390451522969633,42.46420474120602,551.6913
89,71,13.396516774774732,42.464289773153006,367.36206
89,72,13.402582052781549,42.4643744842881,544.492
89,73,13.408647356891189,42.46445887460736,509.2339
89,74,13.414712687004725,42.46454294410698,510.32645
89,75,13.420778043023242,42.46462669278318,809.5888
89,76,13.426843424847842,42.46471012063199,740.34796
89,77,13.432908832379574,42.464793227649686,686.2298
89,78,13.43897426551955,42.464876013832445,532.90466
89,79,13.445039724168812,42.46495847917655,572.0045
89,80,13.451105208228435,42.465040623678135,599.0515
89,81,13.45717071759951,42.46512244733355,502.72406
89,82,13.463236252183084,42.465203950139006,540.6173
89,83,13.46930181188022,42.46528513209073,787.436
89,84,13.47536739659199,42.46536599318512,586.558
89,85,13.481433006219431,42.4654465334184,567.1913
89,86,13.487498640663633,42.465526752786936,454.36996
89,87,13.49356429982562,42.46560665128708,841.4509
89,88,13.499629983606445,42.465686228915104,626.07104
90,38,13.196507144500014,42.45681189454229,484.93726
90,39,13.202571071622764,42.45690717540592,447.21494
90,40,13.208635028103007,42.457002135639314,471.31317
90,41,13.214699013841962,42.457096775238185,461.84424
90,42,13.220763028740832,42.457191094198194,445.85773
90,43,13.226827072700807,42.45728509251505,445.85773
90,44,13.23289114562308,42.45737877018448,445.85773
90,45,13.238955247408873,42.45747212720213,445.85773
90,46,13.245019377959364,42.45756516356376,445.85773
90,47,13.251083537175736,42.45765787926521,532.3337
90,48,13.257147724959175,42.45775027430219,533.3696
90,49,13.263211941210882,42.4578423486704,460.18997
90,50,13.269276185832036,42.457934102365805,484.97693
90,51,13.275340458723791,42.45802553538405,489.9086
90,52,13.281404759787344,42.45811664772106,551.77045
90,53,13.287469088923867,42.45820743937269,557.55145
90,54,13.293533446034516,42.45829791033472,554.40295
90,55,13.29959783102047,42.45838806060308,536.88574
90,56,13.305662243782894,42.4584778901736,445.60934
90,57,13.311726684222936,42.458567399042224,486.731
90,58,13.317791152241764,42.45865658720484,424.77676
90,59,13.323855647740526,42.45874545465734,486.2102
90,60,13.32992017062038,42.45883400139579,489.84286
90,61,13.33598472078247,42.45892222741602,470.9194
90,62,13.34204929812795,42.45901013271404,537.60516
90,63,13.348113902557952,42.45909771728586,413.3485
90,64,13.354178533973634,42.45918498112747,488.86124
90,65,13.360243192276124,42.45927192423494,495.18817
90,66,13.366307877366548,42.459358546604136,458.70612
90,67,13.372372589146048,42.45944484823131,452.45657
90,68,13.378437327515766,42.45953082911233,514.97797
90,69,13.384502092376817,42.45961648924342,708.2921
90,70,13.390566883630315,42.4597018286206,518.1534
90,71,13.396631701177403,42.45978684723996,526.71906
90,72,13.402696544919182,42.45987154509767,705.02527
90,73,13.408761414756777,42.45995592218978,640.899
90,74,13.414826310591303,42.460039978512505,647.6709
90,75,13.420891232323877,42.46012371406201,475.32867
90,76,13.426956179855582,42.460207128834455,721.605
90,77,13.433021153087546,42.46029022282598,683.67303
90,78,13.439086151920872,42.46037299603294,699.5658
90,79,13.445151176256644,42.46045544845138,709.29065
90,80,13.451216225995983,42.46053758007759,703.7601
90,81,13.45728130103996,42.46061939090789,512.26984
90,82,13.463346401289678,42.46070088093843,715.92883
90,83,13.46941152664624,42.46078205016558,703.73676
90,84,13.475476677010706,42.46086289858565,609.8774
90,85,13.481541852284186,42.46094342619484,623.6351
90,86,13.48760705236774,42.46102363298954,564.55096
90,87,13.49367227716247,42.46110351896618,661.258
90,88,13.499737526569437,42.46118308412089,582.7649
91,38,13.19663636793218,42.45230943109672,486.94034
91,39,13.202699861135075,42.45240469702738,456.16437
91,40,13.20876338368761,42.45249964237816,480.0065
91,41,13.214826935491,42.45259426714459,479.86108
91,42,13.220890516446476,42.45268857132236,445.85773
91,43,13.226954126455274,42.45278255490713,445.85773
91,44,13.233017765418616,42.45287621789467,445.85773
91,45,13.239081433237727,42.45296956028073,445.85773
91,46,13.245145129813828,42.453062582060944,445.85773
91,47,13.25120885504812,42.45315528323122,445.85773
91,48,13.257272608841834,42.45324766378718,533.783
91,49,13.263336391096171,42.45333972372463,521.7535
91,50,13.269400201712353,42.45343146303945,454.6916
91,51,13.27546404059156,42.45352288172744,492.9288
91,52,13.281527907635002,42.45361397978436,470.7255
91,53,13.287591802743894,42.45370475720602,559.7933
91,54,13.29365572581942,42.45379521398839,543.2557
91,55,13.299719676762765,42.45388535012732,558.16785
91,56,13.305783655475128,42.45397516561856,462.5066
91,57,13.31184766185769,42.45406466045819,435.6512
91,58,13.31791169581165,42.454153834642014,545.77
91,59,13.323975757238172,42.45424268816605,501.36642
91,60,13.330039846038453,42.45433122102616,529.0187
91,61,13.336103962113643,42.45441943321827,476.92285
91,62,13.342168105364934,42.45450732473844,510.33533
91,63,13.348232275693505,42.45459489558262,509.14456
91,64,13.3542964730005,42.45468214574687,504.54285
91,65,13.36036069718709,42.45476907522713,519.95776
91,66,13.366424948154442,42.45485568401944,435.7857
91,67,13.372489225803715,42.45494197211986,449.1438
91,68,13.378553530036074,42.45502793952444,480.21295
91,69,13.384617860752652,42.45511358622924,528.13196
91,70,13.390682217854613,42.4551989122305,781.65
91,71,13.396746601243107,42.45528391752411,762.78284
91,72,13.402811010819269,42.45536860210623,756.0777
91,73,13.408875446484256,42.45545296597319,767.4718
91,74,13.414939908139198,42.45553700912087,596.8262
91,75,13.421004395685229,42.455620731545615,472.97583
91,76,13.427068909023488,42.45570413324349,472.03625
91,77,13.43313344805512,42.45578721421074,661.6312
91,78,13.439198012681231,42.45586997444366,737.70154
91,79,13.44526260280296,42.455952413938284,727.26666
91,80,13.451327218321442,42.45603453269099,728.09436
91,81,13.45739185913778,42.45611633069796,642.62964
91,82,13.4634565251531,42.4561978079555,791.1668
91,83,13.469521216268513,42.45627896445987,742.7435
91,84,13.47558593238514,42.45635980020732,736.19116
91,85,13.481650673404095,42.45644031519426,760.55664
91,86,13.487715439226475,42.45652050941695,764.3494
91,87,13.493780229753405,42.45660038287173,737.401
