row,col,Longitude,Latitude,vs30,epiazimuth,mu_logIM,tau_logIM,phi_logIM
81,83,13.468423187767415,42.50130965137468,472.0583,228.2954617822732,-1.1430717877366865,0.5019635502727019,0.6677496769682731
81,84,13.474492250841037,42.50139061392851,637.19934,229.70082206375224,-1.162898966835189,0.5019635502727019,0.6677496769682731
81,85,13.480561338883897,42.50147125521894,479.3874,231.09311501028992,-1.1836704859288913,0.5019635502727019,0.6677496769682731
81,86,13.486630451796824,42.50155157524226,477.31476,232.47090236645568,-1.205274764017564,0.5019635502727019,0.6677496769682731
81,87,13.492699589480686,42.50163157399484,483.84204,233.83284265300807,-1.2276054529168272,0.5019635502727019,0.6677496769682731
81,88,13.498768751836314,42.50171125147293,483.7765,235.177696562804,-1.2505622312547546,0.5019635502727019,0.6677496769682731
82,38,13.195472290189446,42.49283146281704,489.33713,173.91163256295596,-1.5564836938904714,0.5019635502727019,0.6677496769682731
82,39,13.20153969224897,42.49292686321993,538.0363,174.66666285293815,-1.5380453350512606,0.5019635502727019,0.6677496769682731
82,40,13.207607123729062,42.49302194259064,530.422,175.44155195717428,-1.5194169221502765,0.5019635502727019,0.6677496769682731
82,41,13.213674584530716,42.49311670092497,496.90717,176.23679893729906,-1.5005967095808745,0.5019635502727019,0.6677496769682731
82,42,13.219742074554937,42.49321113821856,390.87976,177.0528980288978,-1.4815831382363733,0.5019635502727019,0.6677496769682731
82,43,13.2258095937027,42.49330525446694,390.87976,177.89033586332766,-1.462374865920058,0.5019635502727019,0.6677496769682731
82,44,13.231877141875,42.493399049666,615.62683,178.74958836542424,-1.4429708014286082,0.5019635502727019,0.6677496769682731
82,45,13.237944718972823,42.49349252381136,535.4129,179.6311173096865,-1.4233701427140986,0.5019635502727019,0.6677496769682731
82,46,13.244012324897138,42.4935856768988,443.71228,180.5353665207124,-1.4035724195833315,0.5019635502727019,0.6677496769682731
82,47,13.250079959548946,42.49367850892398,493.63354,181.4627577063776,-1.3835775414194444,0.5019635502727019,0.6677496769682731
82,48,13.2561476228292,42.49377101988273,576.3441,182.41368591717037,-1.3633858504696375,0.5019635502727019,0.6677496769682731
82,49,13.26221531463888,42.49386320977082,565.23315,183.38851463041465,-1.3429981812787324,0.5019635502727019,0.6677496769682731
82,50,13.268283034878952,42.493955078584,597.54425,184.38757046525012,-1.3224159269046065,0.5019635502727019,0.6677496769682731
82,51,13.274350783450387,42.49404662631811,625.88586,185.41113754244907,-1.301641112596664,0.5019635502727019,0.6677496769682731
82,52,13.28041856025415,42.49413785296895,576.10864,186.4594515127975,-1.2806764776596353,0.5019635502727019,0.6677496769682731
82,53,13.28648636519119,42.49422875853236,613.4394,187.53269328921567,-1.2595255662753144,0.5019635502727019,0.6677496769682731
82,54,13.29255419816247,42.49431934300414,567.40784,188.63098253022366,-1.2381928280830277,0.5019635502727019,0.6677496769682731
82,55,13.298622059068949,42.49440960638021,579.02216,189.75437093648839,-1.216683729352046,0.5019635502727019,0.6677496769682731
82,56,13.304689947811582,42.49449954865647,613.90375,190.90283543709558,-1.195004875582903,0.5019635502727019,0.6677496769682731
82,57,13.310757864291311,42.49458916982872,624.3554,192.07627135818177,-1.1731641463705973,0.5019635502727019,0.6677496769682731
82,58,13.316825808409078,42.49467846989293,623.1488,193.27448568272501,-1.1511739559602414,0.5019635502727019,0.6677496769682731
82,59,13.322893780065828,42.494767448845,771.5465,194.4971905261097,-1.1296377737300465,0.5019635502727019,0.6677496769682731
82,60,13.328961779162514,42.49485610668077,563.4443,195.74399696733985,-1.1090832211250599,0.5019635502727019,0.6677496769682731
82,61,13.335029805600051,42.49494444339638,484.28046,197.01440938894245,-1.089636373259101,0.5019635502727019,0.6677496769682731
82,62,13.34109785927939,42.49503245898767,550.4079,198.30782048913653,-1.0714266178888499,0.5019635502727019,0.6677496769682731
82,63,13.347165940101467,42.495120153450685,538.2925,199.62350713713454,-1.0545846798601444,0.5019635502727019,0.6677496769682731
82,64,13.353234047967186,42.49520752678131,531.0423,200.96062724439025,-1.039240269032718,0.5019635502727019,0.6677496769682731
82,65,13.3593021827775,42.49529457897561,494.18958,202.31821782171835,-1.025519394365807,0.5019635502727019,0.6677496769682731
82,66,13.365370344433328,42.495381310029664,492.15378,203.69519438221192,-1.0135414201279689,0.5019635502727019,0.6677496769682731
82,67,13.371438532835576,42.49546771993942,490.92072,205.09035183344616,-1.003415974342325,0.5019635502727019,0.6677496769682731
82,68,13.377506747885176,42.49555380870102,491.45712,206.5023669783348,-0.9952398504707736,0.5019635502727019,0.6677496769682731
82,69,13.383574989483028,42.49563957631042,490.4008,207.92980271251832,-0.9890940662540297,0.5019635502727019,0.6677496769682731
82,70,13.389643257530054,42.49572502276373,546.33954,209.37111396832836,-0.9850412540032458,0.5019635502727019,0.6677496769682731
82,71,13.395711551927173,42.49581014805718,572.173,210.8246554111065,-0.9831235508866405,0.5019635502727019,0.6677496769682731
82,72,13.401779872575272,42.49589495218666,553.87006,212.2886908454683,-0.9833611343766603,0.5019635502727019,0.6677496769682731
82,73,13.407848219375266,42.49597943514847,586.48425,213.76140423832845,-0.9857515080936766,0.5019635502727019,0.6677496769682731
82,74,13.413916592228066,42.4960635969387,606.86566,215.240912214059,-0.9902695906169119,0.5019635502727019,0.6677496769682731
82,75,13.41998499103455,42.49614743755347,568.8993,216.72527782851574,-0.996868600695225,0.5019635502727019,0.6677496769682731
82,76,13.426053415695629,42.496230956988896,498.54373,218.2125253841997,-1.0054816739125692,0.5019635502727019,0.6677496769682731
82,77,13.432121866112189,42.49631415524131,520.6407,219.70065601164225,-1.0160240955680315,0.5019635502727019,0.6677496769682731
82,78,13.438190342185129,42.49639703230679,516.3531,221.18766371416825,-1.0283959979683754,0.5019635502727019,0.6677496769682731
82,79,13.444258843815325,42.49647958818164,682.1799,222.67155155595583,-1.0424853508434064,0.5019635502727019,0.6677496769682731
82,80,13.450327370903672,42.496561822862,720.608,224.15034766799488,-1.058171071575751,0.5019635502727019,0.6677496769682731
82,81,13.456395923351051,42.49664373634417,469.96585,225.62212075328506,-1.0753260954349377,0.5019635502727019,0.6677496769682731
82,82,13.46246450105834,42.49672532862433,477.03537,227.08499479124873,-1.0938202710671012,0.5019635502727019,0.6677496769682731
82,83,13.468533103926418,42.49680659969882,475.78293,228.5371626704387,-1.1135229785049983,0.5019635502727019,0.6677496769682731
82,84,13.474601731856165,42.49688754956395,485.75488,229.97689851685158,-1.1343054012183318,0.5019635502727019,0.6677496769682731
82,85,13.480670384748432,42.49696817821595,480.54132,231.40256853007565,-1.1560424164052807,0.5019635502727019,0.6677496769682731
82,86,13.486739062504116,42.49704848565122,480.7761,232.81264018889675,-1.178614096034039,0.5019635502727019,0.6677496769682731
82,87,13.492807765024072,42.497128471866,472.56747,234.2056897392158,-1.2019068335539713,0.5019635502727019,0.6677496769682731
82,88,13.498876492209169,42.49720813685664,474.57123,235.58040792778132,-1.225814127262132,0.5019635502727019,0.6677496769682731
83,38,13.19560175077433,42.488329030326135,468.9653,173.15282207485058,-1.5334132148109234,0.5019635502727019,0.6677496769682731
83,39,13.201668718118643,42.48842441577917,544.4086,173.90787927303012,-1.5147370918754006,0.5019635502727019,0.6677496769682731
83,40,13.207735714875644,42.488519480250346,526.77234,174.6833442982428,-1.4958687615566268,0.5019635502727019,0.6677496769682731
83,41,13.213802740946337,42.48861422373536,526.137,175.4797600088337,-1.4768067159065128,0.5019635502727019,0.6677496769682731
83,42,13.219869796231745,42.48870864622986,496.1994,176.2976665877428,-1.4575496720344392,0.5019635502727019,0.6677496769682731
83,43,13.225936880632894,42.4888027477295,390.87976,177.13759870739523,-1.4380966071682006,0.5019635502727019,0.6677496769682731
83,44,13.232003994050782,42.48889652823005,390.87976,178.00008233554576,-1.4184467979070772,0.5019635502727019,0.6677496769682731
83,45,13.23807113638643,42.48898998772725,504.18326,178.88563115944612,-1.3985998641253716,0.5019635502727019,0.6677496769682731
83,46,13.244138307540846,42.48908312621666,548.3351,179.7947426080667,-1.3785558180305106,0.5019635502727019,0.6677496769682731
83,47,13.25020550741502,42.48917594369416,539.6804,180.7278934552611,-1.3583151189296552,0.5019635502727019,0.6677496769682731
83,48,13.256272735909969,42.48926844015553,527.54333,181.68553499087352,-1.3378787342942409,0.5019635502727019,0.6677496769682731
83,49,13.262339992926693,42.489360615596446,594.86127,182.66808775287848,-1.317248207772119,0.5019635502727019,0.6677496769682731
83,50,13.268407278366183,42.48945247001277,448.89438,183.6759358207488,-1.2964257348399213,0.5019635502727019,0.6677496769682731
83,51,13.274474592129426,42.48954400340028,558.26074,184.70942067894043,-1.2754142468290939,0.5019635502727019,0.6677496769682731
83,52,13.280541934117416,42.48963521575482,605.65924,185.76883467040454,-1.254217504106876,0.5019635502727019,0.6677496769682731
83,53,13.286609304231138,42.48972610707217,628.99054,186.85441407229342,-1.2328401992219455,0.5019635502727019,0.6677496769682731
83,54,13.292676702371583,42.48981667734824,598.8043,187.9663318405885,-1.211288070850928,0.5019635502727019,0.6677496769682731
83,55,13.298744128439736,42.48990692657876,556.9173,189.104690086385,-1.189568029382211,0.5019635502727019,0.6677496769682731
83,56,13.30481158233655,42.48999685475984,591.9604,190.2695123646052,-1.1676882949696472,0.5019635502727019,0.6677496769682731
83,57,13.310879063963023,42.49008646188712,583.0158,191.46073587444505,-1.1456585488222644,0.5019635502727019,0.6677496769682731
83,58,13.31694657322012,42.49017574795671,627.87946,192.6782036914035,-1.1234900984455374,0.5019635502727019,0.6677496769682731
83,59,13.323014110008817,42.49026471296437,721.35956,193.9216571698305,-1.1012352410712272,0.5019635502727019,0.6677496769682731
83,60,13.329081674230071,42.49035335690616,513.072,195.19072867517036,-1.0796936062630285,0.5019635502727019,0.6677496769682731
83,61,13.33514926578485,42.49044167977798,492.82294,196.4849348218999,-1.059279126316945,0.5019635502727019,0.6677496769682731
83,62,13.341216884574113,42.49052968157574,556.27014,197.8036704087263,-1.040132427479419,0.5019635502727019,0.6677496769682731
83,63,13.347284530498822,42.49061736229545,560.8589,199.14620325306606,-1.0223964090569528,0.5019635502727019,0.6677496769682731
83,64,13.353352203459934,42.490704721933184,522.8106,200.51167013253058,-1.0062136373405872,0.5019635502727019,0.6677496769682731
83,65,13.3594199033584,42.4907917604849,491.55606,201.89907404009023,-0.9917233206553634,0.5019635502727019,0.6677496769682731
83,66,13.36548763009516,42.49087847794659,491.18604,203.3072829508409,-0.9790579479230823,0.5019635502727019,0.6677496769682731
83,67,13.371555383571174,42.49096487431429,489.60788,204.73503028077687,-0.9683397167350639,0.5019635502727019,0.6677496769682731
83,68,13.377623163687389,42.49105094958409,490.75443,206.18091719130564,-0.9596769176740116,0.5019635502727019,0.6677496769682731
83,69,13.38369097034473,42.491136703752055,517.22455,207.6434168573112,-0.9531604732321943,0.5019635502727019,0.6677496769682731
83,70,13.389758803444144,42.49122213681427,556.39264,209.12088077170222,-0.9488608458347405,0.5019635502727019,0.6677496769682731
83,71,13.395826662886584,42.49130724876678,550.26935,210.6115471066811,-0.9468255250821347,0.5019635502727019,0.6677496769682731
83,72,13.40189454857295,42.49139203960572,563.027,212.11355109337904,-0.947077276890208,0.5019635502727019,0.6677496769682731
83,73,13.4079624604042,42.49147650932726,571.05914,213.6249373190828,-0.9496132877942967,0.5019635502727019,0.6677496769682731
83,74,13.414030398281255,42.49156065792747,567.89,215.1436737778726,-0.9544052712801719,0.5019635502727019,0.6677496769682731
83,75,13.420098362105035,42.49164448540257,470.4428,216.66766744960933,-0.9614005277727731,0.5019635502727019,0.6677496769682731
83,76,13.426166351776466,42.491727991748654,519.1255,218.19478112649597,-0.9705238757962744,0.5019635502727019,0.6677496769682731
83,77,13.43223436719646,42.49181117696198,586.0637,219.72285115971488,-0.9816803085338301,0.5019635502727019,0.6677496769682731
83,78,13.43830240826595,42.49189404103869,580.18164,221.24970576320516,-0.9947581851195462,0.5019635502727019,0.6677496769682731
83,79,13.444370474885847,42.49197658397504,550.48206,222.77318348987632,-1.009632743653041,0.5019635502727019,0.6677496769682731
83,80,13.450438566957056,42.49205880576724,676.6919,224.29115148880567,-1.0261697233560805,0.5019635502727019,0.6677496769682731
83,81,13.45650668438048,42.49214070641153,551.24164,225.80152316054193,-1.0442289033360932,0.5019635502727019,0.6677496769682731
83,82,13.462574827057038,42.49222228590424,462.77652,227.3022748511409,-1.063667399586912,0.5019635502727019,0.6677496769682731
83,83,13.468642994887638,42.492303544241445,470.79977,228.7914612624296,-1.0843426037341726,0.5019635502727019,0.6677496769682731
83,84,13.474711187773169,42.492384481419634,467.91278,230.26722930400223,-1.1061146905433004,0.5019635502727019,0.6677496769682731
83,85,13.48077940561454,42.49246509743503,771.90265,231.72783016895067,-1.1288486614315374,0.5019635502727019,0.6677496769682731
83,86,13.486847648312631,42.49254539228399,733.0192,233.17162947658528,-1.1524159250126706,0.5019635502727019,0.6677496769682731
83,87,13.492915915768355,42.49262536596273,766.62146,234.59711538904725,-1.1766954413509263,0.5019635502727019,0.6677496769682731
83,88,13.498984207882602,42.49270501846772,677.7881,236.00290467053355,-1.2015744740163825,0.5019635502727019,0.6677496769682731
84,38,13.195731181687274,42.483826593965325,475.73233,172.37389207090695,-1.510045346165121,0.5019635502727019,0.6677496769682731
84,39,13.201797714415909,42.48392196447071,531.7065,173.1284256514159,-1.4911288045990039,0.5019635502727019,0.6677496769682731
84,40,13.207864276549316,42.48401701404447,533.7978,173.90391618466197,-1.47201820515269,0.5019635502727019,0.6677496769682731
84,41,13.213930867988568,42.48411174268229,538.959,174.70095285295048,-1.452712326422654,0.5019635502727019,0.6677496769682731
84,42,13.219997488634688,42.48420615037983,537.4168,175.5201246534026,-1.4332102165114402,0.5019635502727019,0.6677496769682731
84,43,13.226064138388734,42.48430023713286,511.05225,176.36201753027518,-1.4135112333969733,0.5019635502727019,0.6677496769682731
84,44,13.232130817151738,42.48439400293701,531.7599,177.22721111189253,-1.3936150900728297,0.5019635502727019,0.6677496769682731
84,45,13.23819752482474,42.48448744778794,505.53006,178.11627502361046,-1.3735219049790535,0.5019635502727019,0.6677496769682731
84,46,13.244264261308786,42.48458057168155,524.86566,179.02976474954716,-1.353232258282937,0.5019635502727019,0.6677496769682731
84,47,13.250331026504886,42.484673374613415,534.70026,179.96821701867196,-1.332747254613731,0.5019635502727019,0.6677496769682731
84,48,13.256397820314072,42.48476585657937,549.4796,180.93214469535724,-1.312068592917269,0.5019635502727019,0.6677496769682731
84,49,13.26246464263738,42.48485801757523,645.44684,181.92203115953458,-1.2911986441267027,0.5019635502727019,0.6677496769682731
84,50,13.268531493375818,42.48494985759674,587.3591,182.9383241694772,-1.2701405373985577,0.5019635502727019,0.6677496769682731
84,51,13.27459837243042,42.48504137663963,428.01062,183.98142920942598,-1.248898255703996,0.5019635502727019,0.6677496769682731
84,52,13.280665279702198,42.48513257469988,502.6278,185.0517023358588,-1.227476741594067,0.5019635502727019,0.6677496769682731
84,53,13.286732215092158,42.48522345177322,560.28015,186.14944254980435,-1.2058820139677178,0.5019635502727019,0.6677496769682731
84,54,13.29279917850132,42.485314007855536,506.95972,187.27488373931754,-1.1841212966964132,0.5019635502727019,0.6677496769682731
84,55,13.298866169830692,42.48540424294262,504.07025,188.42818625419005,-1.1622031599065605,0.5019635502727019,0.6677496769682731
84,56,13.30493318898126,42.4854941570304,428.6152,189.60942819622244,-1.1401376746958352,0.5019635502727019,0.6677496769682731
84,57,13.31100023585405,42.485583750114834,430.21393,190.81859653078482,-1.117936581940397,0.5019635502727019,0.6677496769682731
84,58,13.317067310350035,42.48567302219171,616.7731,192.05557814953602,-1.095613475715282,0.5019635502727019,0.6677496769682731
84,59,13.323134412370246,42.48576197325702,585.6158,193.32015103921236,-1.0731840016312117,0.5019635502727019,0.6677496769682731
84,60,13.329201541815651,42.48585060330666,665.8794,194.61197573553034,-1.0507895539651528,0.5019635502727019,0.6677496769682731
84,61,13.335268698587244,42.48593891233663,529.88293,195.930587264952,-1.029373624171172,0.5019635502727019,0.6677496769682731
84,62,13.341335882586003,42.48602690034292,516.8538,197.27538779708863,-1.0092540121250875,0.5019635502727019,0.6677496769682731
84,63,13.347403093712938,42.48611456732141,565.58105,198.64564024687672,-0.9905866145938509,0.5019635502727019,0.6677496769682731
84,64,13.35347033186902,42.48620191326813,510.52667,200.04046307562453,-0.9735278547267574,0.5019635502727019,0.6677496769682731
84,65,13.359537596955224,42.486288938179165,544.27747,201.45882654233668,-0.9582312907158687,0.5019635502727019,0.6677496769682731
84,66,13.365604888872518,42.48637564205041,490.74777,202.89955064986805,-0.9448437910972864,0.5019635502727019,0.6677496769682731
84,67,13.37167220752189,42.48646202487798,570.8107,204.3613050128614,-0.9335014193492307,0.5019635502727019,0.6677496769682731
84,68,13.37773955280432,42.486548086657926,561.5816,205.84261084507875,-0.9243252236911568,0.5019635502727019,0.6677496769682731
84,69,13.383806924620751,42.48663382738637,556.34186,207.34184522283607,-0.9174171710727217,0.5019635502727019,0.6677496769682731
84,70,13.38987432287216,42.48671924705924,564.15826,208.857247728449,-0.9128564885680451,0.5019635502727019,0.6677496769682731
84,71,13.395941747459508,42.48680434567283,559.67267,210.38692951463486,-0.9106966735645571,0.5019635502727019,0.6677496769682731
84,72,13.402009198283766,42.48688912322303,533.5317,211.9288847592805,-0.9109634022497032,0.5019635502727019,0.6677496769682731
84,73,13.408076675245873,42.4869735797062,560.6005,213.48100440342898,-0.9136535050163348,0.5019635502727019,0.6677496769682731
84,74,13.414144178246792,42.487057715118304,544.31433,215.04109198629965,-0.918735093675753,0.5019635502727019,0.6677496769682731
84,75,13.42021170718749,42.48714152945552,596.105,216.6068813149452,-0.9261488298808526,0.5019635502727019,0.6677496769682731
84,76,13.426279261968876,42.48722502271416,585.7609,218.17605563587443,-0.9358102300688377,0.5019635502727019,0.6677496769682731
84,77,13.432346842491944,42.48730819489023,500.51102,219.7462679168441,-0.9476128227616599,0.5019635502727019,0.6677496769682731
84,78,13.438414448657603,42.48739104598005,545.1219,221.31516180180006,-0.9614319191420327,0.5019635502727019,0.6677496769682731
84,79,13.44448208036682,42.48747357597975,554.038,222.88039277443676,-0.9771287326127956,0.5019635502727019,0.6677496769682731
84,80,13.450549737520516,42.48755578488559,519.2663,224.43964905696834,-0.994554587418388,0.5019635502727019,0.6677496769682731
84,81,13.456617420019628,42.48763767269387,772.0553,225.99067178187693,-1.013554985443696,0.5019635502727019,0.6677496769682731
84,82,13.4626851277651,42.4877192394008,743.94604,227.53127400418884,-1.0339733463615624,0.5019635502727019,0.6677496769682731
84,83,13.468752860657842,42.48780048500265,687.0405,229.05935816874933,-1.0556542906551267,0.5019635502727019,0.6677496769682731
84,84,13.474820618598804,42.487881409495664,804.626,230.57293170784658,-1.5412659934765243,0.5019635502727019,0.6677496769682731
84,85,13.480888401488908,42.487962012876274,725.82135,232.07012051542745,-1.1022043568691644,0.5019635502727019,0.6677496769682731
84,86,13.486956209229064,42.48804229514066,816.79956,233.5491801213323,-1.589610294691134,0.5019635502727019,0.6677496769682731
84,87,13.49302404172021,42.4881222562852,710.86804,235.00850446745193,-1.152076817215457,0.5019635502727019,0.6677496769682731
84,88,13.499091898863243,42.48820189630623,771.4564,236.44663226425325,-1.177943782465158,0.5019635502727019,0.6677496769682731
85,38,13.195860582936255,42.47932415373492,480.53717,171.57433134139268,-1.4863768181438588,0.5019635502727019,0.6677496769682731
85,39,13.201926681148684,42.47941950929466,456.5565,172.32774638834525,-1.4672175892426822,0.5019635502727019,0.6677496769682731
85,40,13.207992808757998,42.479514543973096,486.30414,173.1026650973401,-1.4478628167693393,0.5019635502727019,0.6677496769682731
85,41,13.214058965665284,42.47960925776585,529.9679,173.89972550309494,-1.4283116222125047,0.5019635502727019,0.6677496769682731
85,42,13.220125151771624,42.47970365066856,549.7662,174.7195683157148,-1.4085634477363984,0.5019635502727019,0.6677496769682731
85,43,13.226191366978073,42.479797722677,522.3383,175.5628340505242,-1.388618102593462,0.5019635502727019,0.6677496769682731
85,44,13.23225761118569,42.47989147378678,519.2494,176.43015972556418,-1.3684758149575413,0.5019635502727019,0.6677496769682731
85,45,13.238323884295548,42.47998490399368,528.2036,177.32217509095483,-1.3481372897589625,0.5019635502727019,0.6677496769682731
85,46,13.24439018620872,42.48007801329344,490.1783,178.23949835488907,-1.327603773132688,0.5019635502727019,0.6677496769682731
85,47,13.250456516826244,42.48017080168177,526.8561,179.18273137362183,-1.3068771241548571,0.5019635502727019,0.6677496769682731
85,48,13.256522876049184,42.48026326915446,528.9141,180.15245427632215,-1.285959894581115,0.5019635502727019,0.6677496769682731
85,49,13.262589263778596,42.480355415707166,534.7396,181.1492195008347,-1.264855417341386,0.5019635502727019,0.6677496769682731
85,50,13.268655679915518,42.48044724133593,520.2744,182.17354522418714,-1.2435679045955486,0.5019635502727019,0.6677496769682731
85,51,13.274722124360997,42.48053874603632,599.66315,183.2259081806244,-1.2221025561602743,0.5019635502727019,0.6677496769682731
85,52,13.28078859701608,42.48062992980429,460.19992,184.30673587318938,-1.2004656791652486,0.5019635502727019,0.6677496769682731
85,53,13.28685509778181,42.48072079263562,433.0998,185.41639819879333,-1.1786648197566236,0.5019635502727019,0.6677496769682731
85,54,13.292921626559217,42.48081133452621,582.91943,186.55519852568642,-1.1567089076671884,0.5019635502727019,0.6677496769682731
85,55,13.298988183249325,42.4809015554718,442.86707,187.723364282761,-1.1346084143890425,0.5019635502727019,0.6677496769682731
85,56,13.305054767753196,42.48099145546843,389.88586,188.9210371445825,-1.1123755255897882,0.5019635502727019,0.6677496769682731
85,57,13.311121379971835,42.481081034511895,445.66006,190.14826292241844,-1.0900243282364823,0.5019635502727019,0.6677496769682731
85,58,13.31718801980627,42.48117029259809,592.0208,191.40498130123262,-1.0675710126669316,0.5019635502727019,0.6677496769682731
85,59,13.323254687157526,42.481259229723015,594.4182,192.69101559261452,-1.045034089514684,0.5019635502727019,0.6677496769682731
85,60,13.329321381926624,42.481347845882574,714.27966,194.00606270495894,-1.0224346209574624,0.5019635502727019,0.6677496769682731
85,61,13.335388104014571,42.48143614107266,541.66223,195.3496835623871,-1.0000642688149584,0.5019635502727019,0.6677496769682731
85,62,13.341454853322409,42.48152411528928,547.2605,196.72129423132645,-0.9789403557903336,0.5019635502727019,0.6677496769682731
